ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10
1367661_at 7.6326485 7.054138 7.122774 6.6751103 6.740506 7.03458 6.4220276 6.6669602 7.323218
1367662_at 12.5733795 12.49154 12.479435 12.583294 12.652674 12.60565 12.492443 12.486353 12.371294
1367663_at 11.738693 11.664334 11.690803 11.625075 11.7547655 11.554891 11.625182 11.578809 11.658195
1367664_at 4.279436 4.475536 4.206461 4.5129356 4.4487243 4.0583625 4.378523 4.579052 4.136726
1367665_at 4.3337584 4.524993 4.2742352 4.483293 4.3944607 4.3881693 4.416976 4.831654 4.7468095
1367666_at 9.506497 9.546253 9.786305 9.601209 9.608539 9.521495 9.509773 9.6488 9.747185
1367667_at 12.223684 11.635541 11.805869 11.632871 11.986801 12.0898075 12.201496 12.234431 12.629821
1367668_a_at 6.1596503 6.7780504 6.1483088 6.735081 6.343473 6.5911036 6.828963 6.837613 6.6240025
1367669_a_at 10.29295 10.254231 10.3774805 10.130831 10.33271 10.219915 10.273319 10.339886 10.360705
1367670_at 10.935431 10.7646265 10.558307 10.773028 10.877305 10.685709 10.603283 10.628241 10.607977
1367671_at 9.473323 9.466098 9.644289 9.420288 9.441224 9.458606 9.656453 9.556786 9.550722
1367672_at 12.115881 12.077508 12.0842705 11.985638 12.096042 12.02834 12.138931 12.165718 12.066295
1367673_at 11.184995 11.063711 10.9667635 11.106448 10.997071 10.971677 11.023352 11.0966835 11.0927
1367674_at 9.320417 9.158561 9.158101 9.087782 9.276651 9.030349 9.247261 9.30841 9.435228
1367675_at 9.327812 9.038144 9.269908 9.157874 9.204703 9.228624 9.2058 9.263756 9.339523
1367676_at 7.7141547 7.182304 7.3558164 7.2082896 7.3631606 7.4246697 7.969515 6.9808183 6.838297
1367677_at 11.654921 11.517918 11.682882 11.700157 11.491747 11.5282 11.694343 11.605466 11.212122
1367678_at 11.379511 11.535656 11.592517 11.534327 11.499626 11.476864 11.489693 11.400564 11.310739
1367679_at 10.018847 10.215993 10.076555 10.172299 9.882321 10.321875 9.694201 9.705814 10.473638
1367680_at 12.071688 12.190467 12.179338 12.228366 12.046765 12.056282 12.206907 12.274724 12.186776
1367681_at 9.983454 9.813736 10.001457 10.044664 9.994094 9.980433 10.146357 9.815172 9.743208
1367682_at 6.8261595 6.882804 6.8027973 6.7704334 6.9486046 6.8729005 6.941107 6.744254 6.826643
1367683_at 10.28069 10.250884 10.430854 10.140014 10.487147 10.108136 10.126092 10.228834 10.021142
1367684_at 4.187781 4.1249733 3.9583113 3.9889655 4.710049 4.350398 4.313402 4.427209 4.3484745
1367685_at 12.324542 12.254719 12.254008 12.245466 12.333912 12.203699 12.40194 12.395563 12.581692
1367686_at 12.034561 12.016125 12.1983385 12.101626 12.109451 12.122931 11.92415 12.113404 12.123894
1367687_a_at 8.517042 8.364991 8.191799 8.294459 8.025894 8.251577 8.197061 8.146011 8.010947
1367688_at 8.109488 7.756693 7.8741436 7.8656807 7.842332 7.8331704 7.886674 8.027021 7.8230696
1367689_a_at 7.9271793 7.6163087 7.6308126 7.4057217 7.194789 7.9360905 7.4689903 9.084116 8.607143
1367690_at 11.71351 11.622991 11.617069 11.728987 11.809404 11.696589 11.962168 12.038231 12.047488
1367691_at 11.526617 11.13155 10.947418 10.948958 11.53318 11.589042 10.746174 11.330559 11.049321
1367692_at 3.6599073 3.6219113 3.7219827 3.6339226 3.8545907 3.7119977 3.7253695 3.7107165 3.6915045
1367693_at 10.097693 10.067839 10.2714405 9.977932 10.03104 10.103784 10.097975 10.255146 10.066023
1367694_at 11.504953 11.548869 11.52605 11.466106 11.605582 11.432506 11.701272 11.696266 11.681062
1367695_at 12.151801 12.295067 12.279573 12.383155 12.306097 12.305759 12.154791 12.131043 12.234085
1367696_at 8.258614 8.205721 8.175052 8.214566 8.123367 8.292458 8.231803 8.138032 8.278126
1367697_at 9.90896 9.793851 10.130525 9.83764 10.172497 10.116285 9.79852 10.128821 9.957359
1367698_a_at 8.911719 8.798534 8.603741 8.817096 8.721927 8.82805 8.681269 8.633793 8.494455
1367699_at 6.2900004 6.434422 6.333309 6.2081876 6.4660277 6.6727138 6.3690863 6.540991 6.376251
1367700_at 4.16963 4.2860622 3.960197 4.193211 4.143983 4.384489 4.368973 4.1435385 4.153943
1367701_at 6.484073 6.313118 6.702392 6.351483 6.554594 6.7529182 6.6068125 6.5779023 6.379133
1367702_at 12.614919 12.706812 12.640838 12.694991 12.718001 12.6979685 12.811577 12.479463 12.385629
1367703_at 3.972511 4.052948 4.3436356 3.8028605 4.1984096 4.12535 3.92395 3.9996152 4.035487
1367704_at 8.539448 8.477782 8.628297 8.555851 8.603762 8.502886 8.62898 8.593769 8.428076
1367705_at 9.168909 9.266361 9.216992 8.845757 9.2678175 8.731422 9.137745 9.085142 9.260373
1367706_at 11.192688 11.101204 11.04113 11.121686 11.182575 10.983333 11.118797 11.107187 11.06827
1367707_at 9.066332 8.216221 8.552633 8.385372 9.237952 9.311512 8.21794 9.384916 10.078459
1367708_a_at 10.482513 9.9006 10.097609 9.947733 10.662401 10.662573 10.068466 10.830437 11.4981785
1367709_at 10.178286 9.594982 9.390453 9.609463 9.690098 9.643111 10.305307 10.195831 9.56145
1367710_at 10.599303 10.559623 10.60014 10.542091 10.632426 10.453222 10.529051 10.48819 10.643358
1367711_at 11.451276 11.380186 11.403566 11.338778 11.3668 11.319327 11.291269 11.433289 11.57965
1367712_at 6.873034 6.448021 6.5024643 6.334641 6.540179 6.7166862 6.569108 6.310324 6.6927056
1367713_at 9.527865 9.491397 9.397525 9.335886 9.452049 9.154806 9.177226 9.620415 9.492909
1367714_at 7.819029 7.711257 7.644471 7.680263 7.736709 7.6133804 7.5967393 7.7000704 7.8450727
