ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
1367650_at 5.801012 6.2598267 6.450577 6.4891543 6.164846 6.0782385 6.2714624 6.3579288 6.2148867 6.1072435 6.4598327
1367651_at 10.003553 10.313543 10.2750845 10.502388 10.057189 9.853721 10.430606 10.10353 10.3122425 10.336401 10.393165
1367652_at 8.935797 8.9810705 9.3856735 9.600038 9.043701 8.722607 9.366291 9.333177 9.144139 9.254384 9.051689
1367653_a_at 12.166661 12.169723 12.178548 12.164165 12.198871 12.139602 11.995997 12.082199 12.033712 12.163835 12.154828
1367654_at 8.270373 8.158505 7.738047 7.91486 7.8500285 7.8550167 8.154136 7.9508004 7.6934886 8.25144 8.043314
1367655_at 7.0110626 7.195275 6.975423 7.367637 7.148322 7.0119424 7.4103036 7.4426622 7.213878 7.0831013 6.9525065
1367656_at 10.201004 10.487156 10.494991 10.448802 10.426945 10.279483 10.426641 10.321778 10.330318 10.403258 10.569038
1367657_at 12.249318 12.441139 12.564092 12.216839 12.422553 12.294147 12.315066 12.564983 12.27815 12.25964 12.446735
1367658_at 6.852252 6.7313266 6.61344 6.6938195 6.87096 6.7088666 7.029616 6.894362 6.2271833 6.783891 6.338871
1367659_s_at 10.551581 11.016783 10.883734 11.217085 10.970133 10.652935 11.114494 10.531868 10.849173 10.798469 11.062702
1367660_at 5.5622563 5.9570856 5.951088 6.0837526 6.0014586 5.693032 6.193607 5.8201475 6.0747457 5.964337 6.031276
1367661_at 6.212818 6.0576982 6.639276 6.568292 6.3326826 6.4652057 6.567216 6.5114803 6.213446 6.3565583 5.939259
1367662_at 12.099093 12.183806 12.125104 12.07738 12.232548 12.130227 11.915026 11.920028 12.039729 12.304548 12.304993
1367663_at 11.25859 11.383113 11.385017 11.4097595 11.2489195 11.379555 11.534277 11.314519 11.410673 11.185056 11.293295
1367664_at 4.493363 4.0460114 4.382109 4.276141 4.583452 4.4282703 4.1160784 4.2976027 4.4279547 4.206542 4.307713
1367665_at 4.3631983 4.112273 4.1149015 4.2552943 4.1670613 4.1500926 4.1171904 4.311627 4.1686926 4.1209154 4.178509
1367666_at 8.362085 8.670959 8.66214 8.273823 8.454618 8.568574 8.603742 8.502834 8.434174 8.753393 8.553503
1367667_at 11.890768 11.814029 12.126432 12.092729 12.147582 11.841621 11.9266405 11.40938 11.506738 12.296927 11.352743
1367668_a_at 6.2772484 6.2320547 6.3362784 6.5000043 6.166546 5.857848 6.4646726 6.242259 5.8777394 5.98295 6.1059384
