ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10
1367524_at 7.4217625 7.400965 7.4948287 7.6399493 7.528617 7.373292 7.458377 7.366731 7.202866
1367525_at 9.48745 9.334712 9.455103 9.239963 9.189821 9.4420805 9.188979 9.457085 9.338489
1367526_at 9.154025 8.988425 8.930815 8.98826 8.946136 8.90201 8.9654045 9.066523 8.937264
1367527_at 8.492256 8.388214 8.085926 7.808383 8.011707 8.133491 7.812313 8.220398 8.070152
1367528_at 9.072142 8.97806 8.917119 8.934056 9.046181 9.1470175 9.03454 9.023774 8.739688
1367529_at 9.283507 9.231248 9.274572 9.173788 9.092924 9.25375 9.38071 9.28766 9.288883
1367530_at 7.717991 7.566371 7.7634473 7.6013784 7.472609 7.7481003 7.6196375 7.5069814 7.5374904
1367531_at 10.831472 10.70172 10.745791 10.699522 10.773898 10.713676 10.586858 10.672528 10.632585
1367532_at 11.378442 11.343675 11.268516 11.307947 11.169896 11.302475 11.223753 11.223621 11.225454
1367533_at 8.858783 8.511837 8.600079 8.486052 8.307256 8.7375965 8.368195 8.581564 8.59985
1367534_at 7.4760437 7.4692693 7.2986608 7.3624983 7.4425597 7.5286913 7.365826 7.5478477 7.5398803
1367535_at 8.799918 8.707813 8.882945 8.828345 8.902675 8.9357815 8.865808 8.913754 8.759007
1367536_at 8.060847 7.8476844 7.7561526 7.5812726 7.661554 7.693375 7.7185516 7.8434777 7.7774854
1367537_at 7.7635055 7.631183 7.5499487 7.6601677 7.6246862 7.4496017 7.40139 7.402715 7.3929815
1367538_at 7.4090853 7.0164523 7.3536563 7.0294814 6.90654 7.121978 7.0540695 7.1461706 7.058825
1367539_at 8.790937 8.719287 8.6207905 8.600522 8.335121 8.460738 8.554398 8.428824 8.486046
1367540_at 7.7126713 7.67983 7.6428847 7.340459 7.4109726 7.7283206 7.261373 7.3642015 7.326392
1367541_at 7.970595 7.5673957 7.513975 7.278686 7.5834684 7.647088 7.158864 7.5763106 7.3599687
1367542_at 8.171242 8.060762 8.108256 7.8407674 7.8586984 8.142675 8.006132 7.79012 7.9754043
1367543_at 8.518572 8.335335 8.474668 8.286893 8.497223 8.346198 8.322475 8.429462 8.425939
1367544_at 7.0573893 7.0018916 6.76582 6.7468114 6.6639004 6.7104874 6.6855097 6.6392155 6.8680544
1367545_at 7.069214 6.984941 6.866796 6.7816544 6.8736796 6.817309 6.714398 6.7865624 6.9477744
1367546_at 10.3365 10.253986 10.20274 10.354188 10.226949 10.083403 10.318851 10.271968 10.216752
1367547_at 7.88641 7.868638 7.7787676 7.749184 7.4704866 7.621182 7.7795367 7.9436507 7.822963
1367548_at 8.633443 8.577617 8.232822 8.427547 8.597816 8.519983 8.291955 8.500891 8.581729
1367549_a_at 10.771296 10.637074 10.835123 10.530937 10.488185 10.719179 10.741325 10.576447 10.542607
1367550_a_at 8.751548 8.524999 8.419177 8.028111 8.632896 8.2936535 8.255338 8.529185 8.402703
1367551_a_at 9.336706 8.979028 9.036811 8.892802 9.058744 9.106901 8.911739 9.081482 9.085108
1367552_at 4.357795 4.688869 4.424399 4.5193768 4.3754187 4.4570785 4.3451185 4.3414993 4.2887526
1367553_x_at 12.288356 11.496245 12.383992 12.236883 12.489445 13.061266 12.764257 12.19284 12.229418
1367554_at 4.2631483 3.9804661 3.853351 4.195586 4.1211033 4.076256 4.3167963 4.1396446 4.091649
1367555_at 14.739185 14.728721 14.739397 14.718243 14.728162 14.718243 14.696177 14.728453 14.706835
1367556_s_at 14.559159 14.567907 14.543697 14.497391 14.525724 14.559159 14.436286 14.530756 14.5272455
1367557_s_at 13.017694 12.998759 12.858639 12.863994 12.98793 12.942333 13.040716 13.060593 12.986137
1367558_x_at 3.2343414 3.313072 3.2160015 3.1998985 3.2923448 3.2810242 3.0674899 3.3152604 3.3399384
1367559_at 12.970806 13.133971 13.007181 12.897782 13.113365 12.933827 12.902208 13.038672 13.014955
1367560_at 12.267019 12.218167 12.247427 12.22307 12.126025 12.140099 12.316389 12.240507 12.294174
1367561_at 12.585323 12.543418 12.5308275 12.599048 12.600038 12.450906 12.524355 12.489955 12.600796
1367562_at 8.25069 8.190706 7.792426 8.256266 8.515242 8.127272 7.990226 8.171184 8.27258
1367563_at 9.194329 9.179429 9.243541 9.323434 9.359305 9.1959505 9.291778 9.243404 9.210899
1367564_at 6.0560603 6.0733666 6.0664444 6.385691 6.277411 6.198411 6.2566943 6.045738 6.162467
1367565_a_at 13.852527 13.888693 13.808261 13.762584 13.812586 13.768336 13.76901 13.870358 13.821466
1367566_at 4.3920574 4.2650137 4.1987047 4.4275656 4.229749 4.1820974 4.602685 4.3125973 4.429862
1367567_at 12.128035 12.119561 12.063029 12.175361 12.038519 12.14701 12.226405 12.102052 12.199574
1367568_a_at 8.595002 8.759857 9.013773 8.520295 8.429849 8.585531 8.360706 8.349665 8.525515
1367569_at 12.024049 11.925406 11.9772 11.922973 11.787329 11.898051 11.99835 11.99257 12.066574
1367570_at 6.821449 6.6552978 6.874683 6.798899 6.9689054 6.6505938 7.0685005 6.656346 6.8061414
1367571_a_at 5.2257195 5.5503044 5.7233152 5.7517195 5.3834915 5.235874 5.684393 5.501642 5.551672
1367572_at 5.1136518 5.2043695 5.060041 5.405795 5.0573573 5.2951436 5.3227167 5.4123197 5.181154
1367573_at 12.466765 12.450999 12.513047 12.495722 12.401143 12.491537 12.613532 12.444011 12.5051985
1367574_at 8.007146 8.267756 8.17832 8.245387 8.56956 8.224632 8.83934 7.989901 8.258093
1367575_at 11.893185 11.714456 11.844946 11.577149 11.672232 11.711657 11.808721 11.821586 11.672932
1367576_at 13.766896 13.752806 13.793012 13.7337265 13.805445 13.778477 13.632747 13.650299 13.673947
1367577_at 7.1391335 6.6179056 6.6124115 6.7845445 6.7103343 6.2068524 6.9156313 7.006607 6.8808637
1367578_at 10.580009 10.429101 10.49541 10.457505 10.531669 10.585532 10.648041 10.487099 10.576472
1367579_a_at 11.20597 11.102241 11.287835 11.233812 11.318907 11.162016 11.4299965 11.273942 10.95016
1367580_at 11.686638 11.556851 11.624299 11.623413 11.482583 11.561323 11.695073 11.567142 11.62263
1367581_a_at 6.694254 6.2438874 6.1412725 6.4291 5.9040337 5.9477477 6.19362 5.933818 5.753071
1367582_at 11.86 11.834638 11.91457 11.8384075 11.854903 11.8269005 11.858575 11.840513 11.973655
1367583_at 13.218965 13.085438 13.130531 13.139097 13.280284 13.003821 13.266996 13.197461 13.188174
1367584_at 7.994348 7.816002 8.020528 8.349887 8.21453 8.180976 8.644674 7.9369264 8.00852
1367585_a_at 11.088629 11.34235 11.143684 11.070794 11.316486 11.234805 11.183572 11.248725 11.172643
1367586_at 13.001502 13.210378 13.150932 13.071123 13.105134 13.1817875 13.166644 13.235967 13.118768
1367587_at 3.6178453 3.412196 3.3942623 3.573089 3.5988371 3.5294428 3.5586338 3.479526 3.5712671
1367588_a_at 11.506767 11.637148 11.424365 11.442269 11.581636 11.319452 11.52635 11.436403 11.68802
1367589_at 9.657364 9.574721 9.6825905 9.346317 9.549192 9.390332 9.318931 9.511435 9.264489
1367590_at 10.990062 10.94945 10.916085 10.895234 10.981349 10.965474 11.058696 10.988152 11.025157
1367591_at 10.396896 10.126545 10.173066 10.055065 10.044012 10.036579 10.13778 10.179213 10.230835
1367592_at 3.3469348 3.4732633 3.587935 3.3982127 3.3772552 3.529686 3.4948041 3.5341804 3.4262724
1367593_at 8.314473 8.212155 8.408499 8.46641 8.258698 8.105851 8.512281 8.309889 8.3879795
1367594_at 9.056549 9.023863 9.081266 9.150772 9.231226 9.077213 9.222778 9.103781 9.059664
1367595_s_at 13.691815 13.7278185 13.685027 13.779801 13.741703 13.734395 13.716371 13.723641 13.783508
1367596_at 12.385091 12.319878 12.333731 12.333182 12.243984 12.291794 12.383083 12.332844 12.458275
1367597_at 12.103361 12.024055 12.067414 12.099843 12.025064 12.014613 12.27295 12.046632 12.093402
1367598_at 14.090027 14.142405 14.114992 14.122687 14.136602 14.134081 14.037529 14.1012 14.110045
1367599_at 12.210198 12.2681055 12.30189 12.196163 12.097076 12.126361 12.227393 12.333888 12.101131
1367600_at 5.5243506 5.47287 5.460155 5.498598 5.566434 5.4078627 5.9006166 5.406833 5.8656077
1367601_at 8.805592 8.6413 8.289515 8.104851 8.029037 8.15744 7.874378 8.2265415 8.378849
1367602_at 9.849634 9.675072 9.365678 9.251778 8.873277 9.3448105 8.86811 9.338098 9.415359
1367603_at 11.478402 11.444245 11.288739 11.291065 11.331073 11.307654 11.446017 11.440081 11.407129
1367604_at 11.317181 11.1642475 11.320595 11.456139 11.092542 11.167857 11.584754 11.091465 10.965844
1367605_at 10.850507 10.66798 10.82124 10.587419 10.723951 10.703634 10.790593 10.664981 10.642506
1367606_at 12.394053 12.329122 12.270263 12.350468 12.24496 12.266084 12.383666 12.275561 12.393662
1367607_at 12.762428 12.783762 12.762659 12.716534 12.739178 12.706377 12.6923895 12.805178 12.755616
1367608_at 5.308859 5.0793123 5.1009016 5.4519057 5.037224 5.308013 5.388198 5.1246634 5.022832
1367609_at 11.844638 11.5735445 11.729938 12.20947 11.6206665 11.405896 12.069549 11.926047 11.659303
1367610_at 12.515933 12.403144 12.420372 12.49479 12.482169 12.3875675 12.507944 12.428061 12.480232
1367611_at 5.511626 5.294865 5.104063 5.6764197 5.6711216 5.5477166 5.775161 5.53268 5.3887544
1367612_at 14.056346 14.097651 14.050246 14.036878 14.113045 14.014785 13.999916 14.088486 14.063547
1367613_at 12.932539 12.882572 12.931602 12.959486 12.799026 12.931755 12.919947 12.9435835 12.915618
1367614_at 6.9710813 6.8561125 7.127928 6.994693 7.117718 6.9319253 7.973802 7.069269 7.105236
1367615_at 4.078738 4.2765236 4.3057537 4.2589335 4.5278416 4.3019414 4.661044 4.241641 4.16134
1367616_at 4.2848434 4.617647 4.722539 4.7185154 4.842397 4.5885096 4.615419 4.7606125 4.503121
1367617_at 9.202258 9.178302 9.227734 9.196905 9.308768 9.256953 9.37442 9.256242 9.487374
1367618_a_at 11.216455 11.123932 11.109786 11.083736 11.181451 11.031691 11.25333 11.103072 10.75544
1367619_at 12.9049425 12.975924 12.889008 12.971781 12.839543 12.862685 12.590322 12.973005 12.964362
1367620_at 12.7767935 12.771916 12.717421 12.70938 12.707567 12.630004 12.7642975 12.79432 12.75634
1367621_at 8.707865 8.479493 8.65603 8.489631 8.575545 8.452145 8.496825 8.521347 8.361536
1367622_at 12.433538 12.365268 12.370862 12.339981 12.262242 12.301286 12.257758 12.380738 12.359223
1367623_at 12.30493 12.140371 12.119833 12.13484 12.105038 12.14201 12.198404 12.168785 12.211778
1367624_at 11.013025 10.925421 10.941066 11.171666 10.733392 11.079328 11.329666 10.939622 10.610071
1367625_at 13.234038 13.200355 13.207621 13.248913 13.265658 13.20823 13.335446 13.205165 13.26875
1367626_at 4.8763423 4.9846373 4.885648 5.1505504 5.11437 5.116458 5.061731 5.2742386 4.7915483
1367627_at 8.293267 8.223699 8.028999 8.201999 8.142514 8.0900135 7.916614 8.06156 8.243855
1367628_at 6.4650006 6.470315 6.3776703 6.001489 5.968758 6.4129014 6.81693 6.1532464 6.6810884
1367629_at 12.369799 12.257201 12.283113 12.254199 12.14707 12.179222 12.204907 12.377296 12.2033
1367630_at 12.514985 12.419426 12.499108 12.497097 12.351776 12.436681 12.508122 12.547939 12.551513
1367631_at 5.5810976 5.984276 6.8988247 5.5679836 6.541798 4.778449 5.416991 6.5290484 6.1337295
1367632_at 10.230822 10.374706 9.8876095 10.034859 9.506243 10.169116 9.95457 10.057012 10.308672
1367633_at 9.96843 9.904336 9.543839 9.720616 9.190965 9.813187 9.702733 9.652708 9.834547
1367634_at 12.527614 12.404691 12.375819 12.525836 12.5336275 12.327551 12.5040865 12.450772 12.521748
1367635_at 12.842722 12.883468 12.818039 12.830498 12.95361 12.78182 13.088617 12.935877 13.001982
1367636_at 7.9540014 7.7422132 7.6263657 7.4452267 7.695462 7.5314703 7.50086 7.4613876 7.7784414
1367637_a_at 11.117845 11.120778 11.244727 10.992153 10.984381 10.978451 11.0202465 11.022154 10.944645
1367638_at 9.806735 9.710855 9.55669 9.607288 9.801926 9.5692005 9.784827 9.538558 9.771905
1367639_a_at 12.701901 12.755454 12.81775 12.738901 12.473194 12.657067 12.74973 12.676866 12.744663
1367640_at 12.624748 12.594657 12.601539 12.718857 12.571143 12.4987755 12.6923895 12.572548 12.786084
1367641_at 13.5167 13.412759 13.388303 13.465864 13.50604 13.505876 13.540369 13.385262 13.488409
1367642_at 11.25817 11.020084 10.872084 10.866469 10.996373 10.877578 10.991419 10.981559 11.050462
1367643_at 11.7636385 11.762148 11.726809 11.836787 11.758682 11.828032 12.011356 11.76429 11.791557
1367644_at 7.6045547 7.451464 7.327389 7.4830685 7.488107 7.313431 7.1312275 7.074375 7.4927645
1367645_at 12.866144 12.768128 12.784754 12.760972 12.684408 12.692873 12.833514 12.782872 12.835531
1367646_at 12.31207 12.468948 12.40632 12.220769 12.166868 12.489873 12.48592 12.468053 12.402738
1367647_at 14.147849 14.17526 14.205584 14.179301 14.206769 14.170498 14.178242 14.217735 14.197229
1367648_at 5.994424 6.5959263 6.2423925 6.347633 6.451025 6.1844974 6.4349833 6.340894 6.5791817
1367649_at 6.310259 6.4737663 6.3151855 6.3302402 6.374629 6.3644414 6.400098 6.2245965 6.128887
1367650_at 6.654932 6.4918985 6.4289894 5.991376 6.7245297 6.2993793 5.6776834 6.6176734 6.381434
1367651_at 10.263473 10.348421 10.309327 10.261569 10.295502 10.16333 10.638197 10.316944 10.411195
1367652_at 9.667946 9.566147 9.808525 9.843866 8.801059 9.569693 8.771301 9.113404 9.479852
1367653_a_at 12.4994335 12.36721 12.328679 12.228034 12.319938 12.337056 12.446499 12.618079 12.359655
1367654_at 8.502499 8.658546 8.637563 8.464777 8.504608 8.392499 8.609968 8.243249 8.218166
1367655_at 7.9379873 7.984378 8.0149355 7.84564 7.9821725 8.014572 8.168148 7.6906147 7.9916983
1367656_at 10.783938 10.591683 10.624406 10.615641 10.611085 10.59563 10.608621 10.783951 10.688936
1367657_at 12.395347 12.607913 12.389495 12.49486 12.593699 12.3289385 12.501848 12.483866 12.575556
1367658_at 6.6267476 6.344146 6.1899033 6.2433243 6.7116404 6.323278 6.162959 6.406216 6.3172655
1367659_s_at 11.360158 10.852045 10.650881 10.867654 11.00266 10.769159 10.629099 10.92837 10.908236
1367660_at 6.3353076 6.043577 6.2347245 6.065902 6.1329007 6.213864 6.401472 6.080831 6.00943
1367661_at 6.841937 6.7595215 6.8559303 6.775241 6.803659 6.925429 7.3842382 6.833457 7.1839566
1367662_at 12.538139 12.504831 12.490552 12.537281 12.402921 12.567925 12.225816 12.552378 12.482277
1367663_at 11.75724 11.607718 11.742409 11.753356 11.716047 11.656355 11.792769 11.688691 11.733337
1367664_at 4.7063203 4.051941 4.0519476 4.3797894 4.0362062 4.212537 4.2622585 4.356637 4.548214
1367665_at 4.3718786 4.326118 4.5273585 4.415395 4.3798895 4.2643056 4.4132724 4.545414 4.3629036
1367666_at 9.545216 9.507031 9.627641 9.354353 9.322617 9.170526 9.138024 9.351042 9.272207
1367667_at 11.927064 11.919959 11.620797 11.924888 12.117263 11.897035 12.411198 11.787662 11.813979
1367668_a_at 6.6518564 6.8539987 6.8630934 6.456753 6.8420258 6.525217 6.4151387 6.4705186 7.0248933
1367669_a_at 10.1766205 10.069543 10.255564 9.680585 9.872952 9.807141 9.8256 10.065294 10.14208
1367670_at 10.832322 10.664168 10.62334 10.801537 10.581309 10.624352 10.716786 10.647997 10.614512
1367671_at 9.321056 9.167632 9.288986 9.143801 9.258083 9.111787 9.051457 9.304343 9.249581
1367672_at 11.994472 11.874766 11.916979 11.937034 11.833328 11.823134 12.001197 11.893624 11.851886
1367673_at 11.132483 10.804698 10.826633 10.8249655 10.699619 10.854486 10.367462 10.809406 10.849887
1367674_at 9.299914 9.397011 9.469385 9.294921 9.297916 9.333813 9.353639 9.3404455 9.259214
1367675_at 9.170405 9.124469 9.147045 9.085592 9.151219 9.1596 9.108233 9.125214 9.143341
1367676_at 7.235253 7.486716 6.854231 7.252496 7.048638 6.9430447 6.4471707 7.1525598 6.9522543
1367677_at 11.762026 11.188899 11.618466 11.593711 11.551375 11.424526 11.605835 11.564405 11.787459
1367678_at 11.4324045 11.308751 11.350303 11.406913 11.456914 11.460417 11.254351 11.319448 11.161799
1367679_at 9.745678 10.338263 10.219842 10.472828 10.32336 10.467649 10.789526 9.935471 10.326993
1367680_at 12.243266 12.203298 12.251846 12.154573 12.236997 12.260696 12.110841 12.303225 12.212364
1367681_at 10.042113 9.991645 9.906668 9.812908 10.072708 10.128345 9.992772 9.918508 9.971204
1367682_at 6.53827 6.5737267 6.842752 6.8356676 6.8806996 6.799427 6.6235375 6.7069273 6.7678957
1367683_at 9.930554 10.212584 10.058079 10.250413 10.389204 10.001636 10.047299 10.391753 10.075284
1367684_at 4.218519 4.455593 4.302794 4.5462523 4.3533497 4.3212724 4.191395 4.3803883 4.288876
1367685_at 12.147099 12.10114 12.022586 12.052211 12.098918 11.988035 12.13196 12.050886 12.100887
1367686_at 11.894952 11.987743 12.066922 11.924358 11.798125 11.897424 11.917799 12.14881 11.84656
1367687_a_at 8.646366 8.346358 8.387956 8.404879 8.110856 8.267241 7.830066 8.113034 8.274755
1367688_at 8.229211 8.052226 7.9281173 7.887702 8.196346 7.9969373 8.123405 7.91374 8.184388
1367689_a_at 7.5040445 7.5412707 7.868052 8.15612 7.2000875 8.082998 10.116837 7.3584337 7.927362
1367690_at 11.574587 11.52592 11.574634 11.563941 11.382474 11.465354 11.451427 11.6046 11.609356
1367691_at 11.408827 11.4828 11.284512 11.104805 11.305617 11.124008 11.808334 11.5221195 11.09684
1367692_at 3.6282167 3.5964417 3.6520813 3.7271974 3.684226 3.760858 3.8623815 3.9099944 3.8337796
1367693_at 9.801779 9.818927 9.68015 9.692048 9.828986 9.8155155 9.756718 9.7062845 9.715822
1367694_at 11.430783 11.240851 11.173699 11.236657 11.111987 11.313826 11.294907 11.162824 11.271276
1367695_at 12.41581 12.234705 12.244966 12.354975 12.322991 12.345653 12.078059 12.392137 12.294292
1367696_at 8.093919 8.001111 8.041339 8.304064 7.975151 8.129707 8.262096 7.9952283 8.177252
1367697_at 10.02284 10.043911 10.249615 10.046435 10.050547 10.227391 9.997131 9.804769 9.779472
1367698_a_at 9.3087225 9.082865 8.916138 8.800573 9.319767 9.088656 8.995438 8.972965 9.135465
1367699_at 6.5692906 6.5831947 6.66125 6.73583 6.5876656 6.612716 6.5431943 6.5463705 6.3539295
1367700_at 4.259777 4.0034437 4.2544765 4.2697973 4.044861 4.178145 4.2700734 4.4682293 4.1045203
1367701_at 6.8667693 6.60455 6.7568297 6.641764 6.8308535 6.5169907 6.888419 6.574907 6.6548905
1367702_at 12.606505 12.598411 12.590582 12.621674 12.387831 12.601225 12.236304 12.506552 12.487338
1367703_at 3.859662 3.8499851 4.260694 3.8904698 4.1255918 3.923251 3.9543927 4.029318 3.8523598
1367704_at 8.673216 8.655627 8.684843 8.606807 8.713198 8.675076 8.760534 8.71081 8.370566
1367705_at 8.668508 8.669931 8.515173 8.497875 8.478375 8.72272 8.535069 8.786221 8.736969
1367706_at 11.223721 10.998206 10.957528 10.98307 10.824341 10.929616 10.925179 11.040635 10.987248
1367707_at 9.5757885 10.136399 9.92207 9.053537 9.972754 9.897532 9.426707 9.94529 8.993456
1367708_a_at 10.922964 11.34697 11.152029 10.566107 11.381304 11.311558 11.016829 11.0945015 10.557348
1367709_at 9.447282 9.746386 9.301719 9.293295 9.621679 9.138356 9.952191 9.503431 10.552802
1367710_at 10.326587 10.268639 10.34045 10.56018 10.327801 10.385891 10.616374 10.280985 10.5084915
1367711_at 11.25884 11.078667 11.140518 11.070186 11.0831585 11.083836 11.09815 11.267214 10.977611
1367712_at 6.202376 6.2853565 6.639711 6.256815 6.6578135 6.5040035 6.948576 6.6006093 6.282577
1367713_at 9.14764 9.159223 9.355929 8.930555 8.8510685 9.032787 8.9414835 9.263169 9.085837
