ProbesetID Column.0 Column.1 Column.2 Column.3 Column.4 Column.5 Column.9 Column.10 Column.11 Column.6 Column.7 Column.8
1387842_at 5.1655135 5.253702 5.412036 5.380471 5.378107 5.316778 5.2158146 5.682866 5.2644186 5.1914883 5.4165707 5.319995
1387843_at 4.762525 4.439059 5.0960293 4.9677463 4.674917 4.8501515 4.8014393 5.092517 4.9448795 5.216236 4.605438 4.954591
1387844_at 6.445791 6.396823 6.3762693 6.0114865 6.468215 6.2113357 6.2873974 7.018576 6.249748 6.212976 6.202754 5.8177037
1387845_at 4.1192083 4.299962 4.290119 4.256221 4.037504 3.959213 3.9078896 4.328107 4.2178288 3.9238698 4.0972676 3.9561148
1387846_at 5.2629075 5.1239767 5.9715037 5.996601 5.7650266 5.5140734 5.1713324 6.273914 5.4284306 5.637436 5.734352 5.765794
1387847_at 6.9062433 6.608511 6.0761833 6.097452 6.2192082 6.3742313 6.608239 6.427156 6.542143 6.21727 6.2617927 6.2098827
1387848_at 7.004994 6.5389824 6.8939543 6.862343 6.919711 7.8990736 7.7691374 7.5322657 7.614935 7.466328 7.6198387 7.9794555
1387849_at 4.9375033 4.4921546 4.8070283 4.9335384 4.7580895 5.053932 4.550227 5.259417 4.6653385 4.8405924 4.655635 4.7721577
1387850_at 3.856807 3.7279854 3.9534028 3.5353417 3.7414873 3.7276037 3.7991638 3.7418354 3.9538755 3.789659 3.910658 3.7299519
1387851_at 5.829113 5.5426207 5.664506 5.9284 5.840647 5.5264196 6.069272 5.9078517 5.3191557 5.8760705 5.8932 6.0237923
1387852_at 12.264898 12.3876705 12.123406 12.1628685 12.381454 12.829166 12.319466 11.780213 12.32621 12.351273 12.142576 12.17882
1387853_at 4.011026 4.1697125 4.2213473 4.2447605 4.278539 4.3594317 4.0737414 4.274681 4.4879603 3.8398316 3.9726014 4.3493676
1387854_at 7.4295273 7.6673613 7.28322 7.4761953 7.380504 7.3629427 7.5761604 7.3400908 7.63308 7.4150453 7.093935 7.3887095
1387855_at 10.078658 10.00651 10.05552 10.0624275 10.067028 9.9576235 10.096006 9.839259 10.103218 10.108056 9.979296 10.047524
1387856_at 10.159885 10.186823 10.238098 9.70187 10.111591 10.025072 9.774397 10.192427 9.904179 10.186506 10.327518 9.951061
1387857_at 9.790888 9.697884 9.505288 9.544793 9.587139 9.694689 9.636368 9.393354 9.424419 9.502018 9.564273 9.412465
1387858_at 4.5744705 4.547389 4.7177095 5.068221 4.9569073 4.722046 4.542471 5.0161657 4.4271507 4.916483 5.113743 4.6779146
1387859_at 10.591804 10.719637 10.565037 10.653555 10.733946 10.570261 10.7383995 10.340916 10.687739 10.583857 10.490492 10.437548
1387860_at 8.878669 8.993923 8.707675 8.929425 8.932822 8.88922 8.664058 8.804646 8.873528 9.038788 8.940113 8.865031
1387861_at 9.939335 9.837454 9.806592 9.757161 9.758784 9.925651 9.975384 9.334383 9.882278 9.751441 9.646907 9.6410475
1387862_at 10.835253 10.845758 10.648705 10.75435 10.947477 10.795485 10.4823675 10.659626 10.799297 10.804039 10.907758 10.673268
1387863_at 10.286625 10.177356 10.174286 10.065172 10.116676 10.267004 10.279861 10.042401 10.144471 10.291515 10.076835 10.161594
1387864_at 8.826769 8.919852 8.754856 8.5819 8.840566 8.833093 8.77875 8.497302 8.723183 8.746538 8.6195755 8.557734
1387865_at 8.504077 8.688434 8.822274 8.85448 8.620468 8.739256 8.6681185 8.683613 8.701589 8.942649 8.447515 8.78616
1387866_at 7.476677 7.433334 7.5818996 7.3538303 7.500231 7.4734488 7.616365 7.3735313 7.4291763 7.669665 7.535814 7.613905
1387867_at 12.265526 12.344571 12.403953 12.329704 12.460702 12.432346 12.37408 12.289739 12.293985 12.399013 12.1912155 12.141407
1387868_at 10.5060215 10.494904 10.334303 9.82599 10.2802925 10.337786 9.523094 9.8586235 10.386308 10.027657 10.547844 9.896463
1387869_s_at 7.1305466 7.1640124 6.787333 6.8973513 7.095774 7.0190735 6.8892417 6.6547318 7.094293 7.1479654 6.79566 6.8032
1387870_at 8.483631 9.6183405 9.791351 8.741276 9.653148 9.172626 8.914009 8.573663 9.700426 9.511658 9.3066 9.399575
1387871_at 6.4447875 6.5357533 6.436785 6.411865 6.694164 6.346953 6.4625564 6.1393285 6.409684 6.417889 6.298319 6.7831836
1387872_at 8.0665245 7.8782096 8.008429 7.851928 7.9126887 8.077068 7.8836613 7.5169945 7.8517346 7.923708 7.53443 7.800414
1387873_at 6.860172 6.9306326 7.156521 7.0213137 6.9075017 6.882166 7.3166447 6.6838655 7.020094 7.016439 7.0401654 7.020817
1387874_at 6.208184 5.739052 6.1128097 6.793892 6.224824 5.932465 6.554679 5.613159 5.6279373 6.358547 5.568748 5.534234
1387875_at 7.8694777 7.8118305 7.7334247 7.5384674 7.6581492 7.836135 7.8061275 7.654534 7.6414595 7.940612 7.8399267 7.7909827
1387876_at 7.0106053 7.2976303 6.8301573 6.6943684 6.706606 6.755354 6.917774 6.819037 6.28833 6.7901645 6.7248826 6.4023905
1387877_at 12.266839 12.441006 12.514452 12.363896 12.392663 12.410317 12.488171 12.333599 12.460995 12.559547 12.280585 12.40634
1387878_at 12.6313095 12.613646 12.69268 12.389933 12.657767 12.716502 12.60988 12.636136 12.76744 12.68698 12.7687845 12.610788
1387879_a_at 4.2336636 4.1494966 4.055511 4.4107094 4.2751107 4.3553166 4.123686 4.581808 4.2074046 4.441578 3.992979 4.5930185
1387880_at 3.7033737 3.652812 3.4515462 3.5170221 3.4031587 3.4405534 3.481619 3.521709 3.8861227 3.3506432 3.6103964 3.4456775
1387881_at 3.6671512 3.8292773 3.8184657 3.9729347 3.855343 3.855322 3.8200173 4.1456165 3.692279 3.8948748 3.9050903 3.7127566
1387882_at 7.004252 6.8749843 7.5824294 6.90566 7.6875653 7.175932 7.0300426 7.510234 7.7392893 7.0803556 7.099699 7.2950788
1387883_a_at 13.162422 13.185971 13.122635 13.172312 13.184606 13.252429 13.0872555 13.237019 13.190146 13.301051 13.107921 13.224651
1387884_at 11.01028 10.899519 11.036321 11.096421 10.982084 11.113837 11.038166 10.610059 10.988427 11.023248 11.210838 10.99131
1387885_at 11.004316 10.945774 10.820473 10.896193 10.874022 10.810542 10.868797 10.482409 10.936304 10.824589 10.887744 10.734456
1387886_at 6.7212844 7.1581793 6.94032 6.9270544 6.936723 7.241831 7.1496935 7.1063075 7.110504 6.9072275 6.846848 6.8376503
1387887_at 11.348386 11.3212805 11.438041 11.412289 11.373496 11.478563 11.437225 11.311878 11.439164 11.313024 11.247069 11.297611
1387888_at 12.345704 12.472838 12.381882 12.452727 12.325813 12.447886 12.553738 12.359481 12.392611 12.416977 12.427802 12.3440895
1387889_at 5.4066486 5.463131 6.0290375 5.699711 5.688811 5.514878 5.6082287 5.6816998 5.6997986 5.4252977 5.576289 5.85537
1387890_at 13.969542 13.988859 13.960224 13.937887 13.90242 14.006809 13.902308 13.8591795 13.914744 13.935362 13.856015 13.882594
1387891_at 12.346975 12.327206 12.292381 12.385508 12.27479 12.255798 12.2316885 12.203216 12.29562 12.30336 12.3417225 12.361343
1387892_at 8.730116 8.863742 8.739897 8.748852 8.716616 8.514846 8.648735 8.617157 8.892432 8.777947 8.469755 8.997317
1387893_at 12.31241 12.35881 12.400826 12.216659 12.300279 12.237685 12.187228 12.6846695 12.256475 11.977459 12.014353 12.340815
1387894_at 7.3665667 6.941971 7.252912 7.351248 7.0284247 6.961459 7.3661437 7.364463 6.408454 7.3972464 6.6375914 7.0212483
1387895_s_at 5.906682 6.240852 6.3395233 6.5028815 6.2123685 6.0116186 6.164255 6.536702 6.042849 6.1845727 6.2837963 6.3633037
1387896_at 12.423923 12.445744 12.473862 12.52155 12.536686 12.40236 12.40709 12.288137 12.383911 12.302128 12.396775 12.433119
1387897_at 7.870459 7.687517 7.6635556 7.6319036 7.4948215 7.5711517 7.7729683 7.6165085 7.807798 7.8815637 7.8799734 7.876209
1387898_at 6.7196465 6.641281 5.618207 6.1603193 6.7545524 6.692781 6.748551 6.167442 6.1870756 6.7678986 6.5836363 6.3170805
1387899_at 4.592429 4.7116666 4.829507 4.759746 4.6796136 4.6021533 4.5262094 5.0789547 4.449866 4.7221546 4.743925 4.6116533
1387900_at 9.737999 9.678403 9.483044 9.32489 9.581889 9.75383 9.685142 8.976631 9.676956 9.668581 9.636381 9.541428
1387901_at 8.62033 8.716935 8.5095825 8.668423 9.024876 8.9185 9.014118 8.519856 8.945121 8.629247 8.552808 8.319678
1387902_a_at 9.867341 10.766144 10.769341 9.579545 9.186052 10.867346 8.984596 9.851372 10.311513 10.645428 11.034549 10.852817
1387903_at 8.525257 8.520136 8.646756 8.360336 8.450359 8.493294 8.675441 8.439995 8.499667 8.411291 8.449327 8.578484
1387904_at 8.472698 8.5801525 8.585344 8.412382 8.573914 8.522005 8.454792 8.366497 8.66968 8.589548 8.400393 8.222113
1387905_at 9.516665 9.810022 10.008159 9.780323 9.807287 9.440265 9.550618 9.252183 9.6737995 9.588013 9.71288 9.846058
1387906_a_at 4.628848 4.83088 5.07839 4.70518 4.564953 4.524189 4.7611628 4.8825254 4.763604 4.758545 4.44833 4.810424
1387907_at 7.348779 6.918705 6.9462185 6.632943 7.2715425 6.963828 6.9747343 7.1378937 6.7047644 6.9265766 7.136992 7.2175198
1387908_at 5.871876 5.2736807 5.2422256 5.585802 5.5908976 5.6642447 5.828768 5.18753 5.4779243 6.3004723 5.3429375 5.811983
1387909_at 5.8227835 6.1096706 5.7357717 5.724724 5.815414 5.0642347 5.6274405 6.3200307 5.95925 6.057055 5.6035414 5.982066
1387910_at 6.7498517 6.3367686 6.1535115 6.0669994 6.3183036 6.3735285 5.9302073 5.925105 6.42575 5.8168693 6.065733 6.2434373
1387911_at 9.8013 9.889059 9.576181 9.913972 9.905059 9.902538 9.98398 9.768252 9.908707 9.811306 10.012309 9.988144
1387912_at 7.9130416 7.989714 7.6347356 7.5754504 7.927988 7.7665267 7.8695283 7.689522 7.817091 7.880006 7.589192 7.6887436
1387913_at 7.6883435 7.8917418 7.4224405 7.1260266 7.968209 7.280911 7.299896 7.7900496 7.8712378 7.5456977 7.2399845 7.399814
1387914_at 12.233945 12.2455435 12.3075695 12.230515 12.2864065 12.181624 11.938949 11.970934 12.2752495 12.343552 12.401857 12.284518
1387915_at 9.782966 9.588031 9.751093 9.563992 9.687526 9.933505 9.714498 9.426532 9.845921 9.681508 9.718078 9.889389
1387916_at 10.796508 10.500949 10.395547 10.751909 10.42949 10.577805 10.723889 10.451003 10.852661 10.693521 10.726855 10.519729
1387917_at 9.850906 9.794672 9.802168 9.822384 9.894276 9.8080635 9.850872 9.800413 9.944014 9.913654 9.680109 9.685577
1387918_at 9.543513 9.512233 9.596257 9.688461 9.474956 9.631178 9.653046 9.08036 9.610985 9.613352 9.720484 9.504986
1387919_at 9.133751 9.24604 9.010803 8.993536 8.905928 9.159988 9.056789 8.905943 8.954674 8.974321 8.925138 9.018335
1387920_at 7.572858 7.4816737 7.4263973 7.3724413 7.265315 7.2232122 7.5743847 7.461673 7.157411 7.5669036 7.2123423 7.186245
1387921_at 8.863735 8.955229 8.679411 8.728004 8.627237 8.635658 8.667789 8.906397 8.670885 8.740409 8.739231 8.854406
1387922_at 5.346015 5.1686096 5.244955 5.154728 5.151716 5.174528 5.0822554 5.0212417 5.6875677 5.0217037 5.191737 4.9750175
1387923_at 5.3948865 4.96995 5.3362026 5.386874 5.1749935 4.9599967 5.101094 5.061735 5.1942725 4.9120164 4.8900585 5.23596
1387924_at 7.8757033 7.9938545 7.838692 7.824995 7.5437903 7.51371 7.979516 7.654236 7.392746 8.426628 7.69922 7.6376595
1387925_at 5.555213 5.6963253 5.2928953 5.528537 5.7256594 4.977764 4.813712 5.344072 6.3548546 6.8406253 6.5253377 6.4892397
1387926_at 11.253004 11.25551 11.06061 11.360418 11.040597 11.366787 11.379512 11.00758 11.205727 11.419539 11.530375 11.259653
1387927_a_at 3.596539 3.5324264 3.4709404 3.5394804 3.5635028 3.5274308 3.7143924 3.5184722 3.537828 3.7618523 3.6853838 3.4869978
1387928_at 6.9003553 6.7959046 6.899725 7.131722 7.042665 6.7001157 6.9047217 7.275436 6.6646786 6.8811827 6.920158 6.919705
1387929_at 7.2792916 7.212803 7.018373 7.095774 7.579003 7.4663167 7.19193 7.193519 7.404991 6.934135 7.257268 7.281431
1387930_at 3.828899 3.9970367 4.1816387 4.2662086 3.961172 3.9049642 3.7809107 3.9402943 4.132988 3.9973676 3.9477553 3.810852
1387931_at 3.567378 3.4369278 3.6023602 3.5040653 3.5393846 3.616839 3.5928392 3.673791 3.6509657 3.5636885 3.6186275 3.4946468
1387932_at 4.505207 4.584 4.7269497 4.748317 4.791129 4.6424932 4.448455 4.7430086 4.683981 4.534315 4.841366 4.430561
1387933_s_at 3.9835877 3.7565246 4.2414036 4.370023 4.2200108 4.0057187 4.118 4.423107 4.408384 4.1196427 4.1983805 3.8600893
1387934_at 5.5573015 5.5042167 5.237867 5.344341 5.232759 5.649028 6.2030573 5.2746687 6.0378265 5.490217 5.240847 5.1211815
1387935_at 5.806619 5.801283 5.758418 5.8119354 6.059705 5.9057293 5.66444 5.777425 6.0704927 5.741947 5.745731 5.3889565
1387936_at 3.809149 3.7804775 3.8576183 3.6656399 3.6877012 3.6091323 3.7696352 3.6804466 3.79285 3.6321993 3.9303272 3.7815187
1387937_at 5.7574873 5.36395 5.566148 5.532319 5.416234 5.067708 5.5272026 5.848526 5.176386 5.5893 5.2698994 5.3573847
1387938_at 4.0058036 4.166332 4.566115 4.3535194 4.1486483 3.921776 4.1403446 4.3090377 4.3363323 4.1895943 4.279935 4.2298856
1387939_at 4.293178 4.3856096 4.422291 4.427685 4.0516434 4.0881605 4.288603 4.1472044 4.0033817 4.290851 4.1422806 4.0810957
1387940_at 7.8455095 7.811107 7.548317 7.1207457 7.655447 7.5950546 7.5064764 7.00007 7.4229107 7.6053867 7.608772 7.2484784
1387941_s_at 6.182286 6.7505875 6.3108788 6.032209 6.4566455 6.2356114 6.2796264 6.4654922 6.538573 6.1209574 6.5656233 6.500925
1387942_at 5.783077 5.4111276 5.878647 5.7815676 5.5317764 5.3712273 5.774868 5.607901 5.895069 5.7631555 5.848197 5.3264346
1387943_at 5.189852 5.465461 5.4935975 5.3421783 5.31729 5.4880342 5.819629 5.4728303 5.6430063 5.526953 5.5401716 5.270384
1387944_at 4.389566 4.2985544 4.1872377 4.5797777 4.1941767 4.285886 4.760665 4.2659225 4.2075796 4.2700534 4.4018955 4.068923
1387945_at 3.9876847 3.9970438 4.2148294 4.061918 3.8892114 3.9717512 3.848589 4.2845254 4.1842804 4.093918 3.9034796 4.0287914
1387946_at 8.165693 8.1326685 8.112453 8.036976 7.782694 8.374907 8.075361 7.361447 8.505625 7.6261806 7.9465947 7.922274
1387947_at 7.7344074 8.428759 9.2811 8.357569 9.033138 8.520458 8.557161 8.521473 9.209021 8.083215 8.191506 8.197949
1387948_at 8.234889 8.508575 8.1544285 8.090546 8.31642 7.724362 8.363043 8.1836605 8.474467 8.297434 8.340538 8.243942
1387949_at 14.027195 13.971954 13.94491 13.997932 13.9683895 13.980864 13.982512 14.016591 13.946123 13.94693 14.086292 14.043442
1387950_at 7.5325503 7.2624106 7.567076 7.2287807 7.392924 8.009623 7.5937734 7.3453054 7.2922025 7.363708 7.621067 7.7742453
1387951_at 3.763696 3.7517605 3.8124907 3.8391633 3.8851838 3.8569338 3.7383094 3.7757294 3.7094033 4.0575438 3.9541564 3.728238
1387952_a_at 4.9023695 4.8595867 5.1104407 4.729779 5.238175 5.202183 4.9242067 5.189312 5.306029 4.9118977 5.0715647 5.051132
1387953_at 6.0650897 6.2570624 5.8536353 5.9047484 5.9719343 6.410796 6.204898 6.1507573 5.688199 5.8765483 5.6244254 5.8447423
1387954_a_at 4.2137375 3.9937298 4.046918 4.131377 4.0095596 4.069971 3.9326565 4.0557165 4.0013027 4.2393227 4.408867 4.15259
1387955_at 11.97064 11.699302 12.019341 12.07144 12.326648 11.86533 11.819292 12.551249 12.149703 12.145116 12.147847 12.346568
1387956_s_at 6.882552 6.8184834 6.4254894 6.4865284 6.802663 6.7644706 6.532036 5.6640525 6.605025 6.8185306 6.1761255 6.403843
1387957_a_at 6.056605 5.950011 5.88212 5.8370156 5.911142 6.2558026 5.578582 6.2598567 6.0697403 5.9505873 6.071619 5.897847
1387958_at 10.226387 10.017928 10.140907 9.940088 9.971197 9.953244 9.6127205 8.7319 9.424527 9.49646 9.344611 10.07866
1387959_at 9.810553 10.034063 9.527752 9.85853 9.863478 9.825531 10.04517 9.879364 9.427628 9.387314 9.558788 9.737677
1387960_at 4.6862698 4.6945877 4.7331896 4.857259 4.861243 5.163989 4.9328756 4.8829784 4.802243 4.9664097 5.033633 4.9107103
1387961_at 4.5411396 5.0007143 4.853626 4.8733897 4.823405 4.605049 4.745917 5.0975256 4.6634684 4.9173784 4.8536987 4.8035355
1387962_at 7.7420864 7.5396395 7.379468 7.342968 7.526797 7.647593 7.3401327 6.7453194 7.7396574 7.4018545 7.5151844 7.363076
1387963_a_at 12.925188 12.965326 13.019152 12.9768095 12.9392605 12.81356 12.77495 13.004472 12.797073 12.986376 12.948007 12.997059
1387964_a_at 6.519789 6.5323477 6.1227937 6.306019 6.134596 6.6792035 5.7200994 6.120482 6.1844616 6.5335846 6.200481 6.660817
1387965_at 4.674597 4.773468 4.6481295 4.8126698 4.4333324 4.9290895 4.8731155 4.387441 4.5472403 4.3993616 4.7799845 4.4718876
1387966_at 8.16094 9.41917 8.497852 8.468536 8.680496 8.767382 8.485131 8.384147 8.507701 9.146569 7.0530367 8.408667
1387967_at 11.55163 11.293186 11.050693 11.061891 11.067786 11.773328 10.188719 11.562411 11.590715 10.895569 11.548785 10.795239
1387968_at 3.5309205 3.2296174 3.424994 3.2763844 3.4989839 3.2700891 3.2671003 3.5962756 3.29791 3.313622 3.3264694 3.3424182
1387969_at 5.5847573 6.1673985 5.1705585 5.964432 6.7541795 6.987926 5.643673 5.5508657 5.9391513 5.5018916 6.1483564 5.351744
1387970_at 4.716646 5.0690613 5.0031543 4.9675026 4.6294327 4.7216883 4.6902294 5.1164713 4.6109805 5.3162727 4.8233175 5.0011253
1387971_a_at 5.795906 5.901335 5.7189565 5.8446226 5.7663784 5.711257 5.994527 6.047104 5.7336836 5.8185644 6.2271266 5.5907736
1387972_at 4.287712 3.930566 4.2573657 4.1340895 3.9350135 4.1968446 4.0892954 4.439605 4.487614 4.044807 4.248165 4.1821556
1387973_at 10.936231 11.0186 10.880094 10.676712 10.92655 10.904779 10.897738 10.596319 10.940129 10.904753 10.619156 10.951966
1387974_a_at 3.85558 3.9186563 3.8264954 3.9899824 3.8057504 3.892013 3.506703 4.214883 4.0580397 3.6710198 3.8413064 4.085645
1387975_at 5.2065496 5.494439 4.814192 5.0997224 4.685884 5.1619945 4.7540746 5.1329155 4.6522846 5.0358634 4.7307835 4.8987494
1387976_at 7.490422 7.4427996 7.2487345 7.3245893 7.241116 7.2609024 7.1416483 7.34665 7.24393 7.2609453 7.200821 7.2815623
1387977_at 8.254869 8.193348 8.2173605 8.38147 8.565929 8.375057 7.9259744 8.268911 8.204622 8.375552 8.8853855 8.2688675
1387978_at 6.9755287 6.896774 6.6921606 6.4120865 6.9463787 6.9906297 7.0192347 6.628614 7.025714 6.6209955 6.841871 6.982876
1387979_at 7.625829 7.6442966 7.515929 7.5404005 7.2798 7.522818 7.5329866 7.3013444 7.507644 7.5354977 7.3783517 7.5195236
1387980_at 4.098936 3.6975048 3.9091454 3.9853044 3.9025426 3.6511335 3.7590501 4.0775237 3.8919182 4.06384 3.801004 3.7771606
1387981_at 9.034233 8.686368 8.080123 7.788434 8.775967 8.38277 8.232115 8.372501 8.867981 7.9350977 7.8401985 8.494896
1387982_at 4.9026012 5.165782 4.50851 4.656787 5.1249237 5.299179 4.9180803 5.0912647 4.6190014 4.941189 4.685581 5.2217283
1387983_at 4.3023176 4.5492897 4.416159 4.444188 4.3443117 4.192642 4.355174 5.062923 4.3117566 4.434853 4.128584 4.0847645
1387984_at 7.4893937 7.3925147 7.3039365 6.9570656 7.390436 7.5131235 7.1435924 6.5491295 7.2300043 7.3804045 6.786705 7.359745
1387985_a_at 13.170346 12.948568 13.237026 12.727448 13.2824745 13.300316 12.828515 13.573683 13.297418 13.252753 13.156497 13.197721
1387986_at 4.5484 4.3186088 4.5708275 4.6963034 4.5925455 4.314115 4.5311775 4.7588444 4.576378 4.553035 4.7014656 4.6674113
1387987_at 5.1908593 5.235378 5.2123976 5.217514 5.034714 4.810746 5.0807066 5.709469 4.912265 4.9789963 4.981173 5.395338
1387988_at 6.2869687 6.1072803 6.36749 6.4110026 6.2657495 6.345147 6.0474973 6.247093 5.8949633 5.9383316 6.115421 6.463147
1387989_at 4.2716208 4.1424017 4.075955 4.1893516 4.11845 4.5586376 4.4520464 4.130436 4.278625 4.380712 4.352794 4.2673187
1387990_at 4.5159483 4.4120827 4.766512 4.5931273 4.6604595 4.6352577 4.7943163 4.4900246 4.991518 4.670225 4.7251453 4.541295
1387991_at 6.179183 5.901628 6.561799 6.1626115 5.777143 6.0541654 5.9993696 6.009395 6.015254 6.0548444 6.254966 5.8935447
1387992_at 3.6702032 3.6668785 3.621274 3.7001698 3.7609289 3.7481012 3.8369389 3.8922243 3.7591438 3.5032945 3.7361233 3.7428586
1387993_at 4.0065975 4.180453 4.2393227 4.0976086 3.8730087 3.777336 4.360865 4.1801972 3.8070138 4.119742 3.8770916 4.197377
1387994_at 13.124489 12.991697 13.046306 12.934101 12.637114 13.054371 13.072479 12.965481 13.100052 12.716618 12.66024 13.051737
1387995_a_at 11.526669 11.749171 11.540354 11.801842 11.462702 11.708708 11.892962 11.498915 11.685837 11.140564 11.460208 11.559778
1387996_a_at 5.1780424 5.4280286 5.358227 5.3681974 5.297597 4.9395456 5.181494 5.467975 5.1970124 5.2068424 5.1691933 5.076385
1387997_at 6.05795 5.861879 6.2099886 6.1132593 6.422391 5.8760076 5.9382515 6.2555103 6.2381945 5.8005567 6.3143263 6.0162654
1387998_at 5.077377 5.2777734 5.395363 5.3770576 5.469806 5.481346 5.1827583 5.5844293 5.4113607 5.5637136 5.431072 5.3150387
1387999_at 4.8313513 5.072112 5.0012846 5.317849 4.8858857 4.9933944 5.0184317 4.9799995 4.941823 4.866269 5.066384 4.799147
1388000_at 3.3306441 3.1210208 3.2058332 3.292334 3.3424857 3.2966368 3.3111908 3.2555976 3.217497 3.2788332 3.4320996 3.2913513
1388001_at 4.1761165 4.4110556 4.2685156 4.03275 4.221141 4.0765533 4.0538216 4.1370664 4.143927 4.3232193 3.8937752 4.2536926
1388002_at 7.175848 7.436204 7.1074295 6.8147087 7.348984 6.905212 7.336216 7.4141645 7.252934 7.278698 7.0923996 7.1937923
1388003_at 5.569353 5.375619 5.830367 5.6087356 5.5949035 5.4390187 5.391996 6.073865 5.401277 5.4286103 5.4955125 5.4404426
1388004_at 4.5669746 4.5927095 5.165847 5.082995 4.7610035 4.7359734 5.1709533 5.191423 4.8563356 5.03637 5.0291867 4.885351
1388005_at 5.0661435 5.1914268 5.401173 4.899721 4.8725495 5.5904965 4.9770365 5.202896 4.9248953 5.058258 5.311909 5.103444
1388006_at 3.7542233 3.6515338 3.7842472 3.9612007 3.6155465 3.444543 3.4848752 3.9594877 4.056393 3.5293467 3.7912207 3.5039563
1388007_x_at 3.7315822 3.5512948 3.469719 3.6449914 3.6557128 3.7908142 3.8339474 3.6722512 3.7945905 3.402949 3.8339214 3.718964
1388008_at 5.118441 5.15545 5.3937163 5.4260015 4.984746 5.116873 4.880019 5.271106 5.1359625 5.1587305 5.3327293 5.2698417
1388009_at 4.2880764 3.997841 4.0450044 4.1032367 4.274167 4.2489185 3.9786127 4.036387 4.0897985 4.0883927 4.136987 3.9981067
1388010_at 4.4841475 4.8877344 4.846762 4.692466 4.8682747 4.302655 4.5851808 5.0182548 4.808346 4.7467914 4.518854 4.5219355
1388011_a_at 5.8790774 5.468729 6.1666527 6.312443 5.791099 6.1502056 5.8276567 5.9932423 5.781681 5.8812795 5.894357 6.0700436
1388012_at 3.8047938 3.7899716 3.960084 3.8344812 3.8754487 3.901476 3.7657242 3.961444 3.7838848 3.6972651 3.963974 3.845176
1388013_at 4.0697913 4.0977845 3.9345317 4.2135005 4.4835773 4.15974 4.306256 4.1961346 3.7847433 4.180878 4.4188294 4.067583
1388014_at 4.9608803 5.047228 5.3291426 4.6399684 4.5714827 4.6234984 4.476212 5.074872 5.1387444 5.2928386 4.8632135 5.2011805
1388015_at 3.3750846 3.4129884 3.3960533 3.4373353 3.4321978 3.2722452 3.540141 3.4829602 3.4934275 3.3570683 3.5267956 3.5048292
1388016_a_at 6.1703486 6.08086 6.362133 5.96517 6.2811055 6.104134 6.1472254 5.964923 6.5192585 5.859015 6.0582857 6.1733184
1388017_at 5.061723 5.266361 5.4173603 5.2497416 4.9873495 5.2913465 5.150298 5.1982236 5.700422 5.3294244 5.0826235 5.3585176
1388018_at 3.5370998 3.5098352 3.5695233 3.586973 3.43227 3.7382643 3.987696 3.3813705 3.5018697 3.548824 3.4481559 3.451603
1388019_at 3.581514 3.6894813 3.7965453 3.8115294 3.7906728 3.752452 3.9468513 4.0116158 3.9728546 3.7736697 3.765185 3.6906748
1388020_a_at 3.9651828 3.7416465 4.087248 4.1916704 4.1034937 3.6500428 3.9468513 3.9684827 4.061688 4.3243895 3.7865107 3.9446206
1388021_at 4.160268 4.2280073 4.2009997 4.222882 4.1258855 4.29396 4.22692 4.3905797 4.022716 4.325554 4.2843423 4.333131
1388022_a_at 4.3061314 4.0449533 3.8951921 3.9122994 3.8269968 3.771418 4.3779263 4.2533484 4.1003428 4.0855927 4.294051 4.37266
1388023_a_at 4.130106 4.108755 4.204648 4.0801334 3.9298413 3.9985137 3.9145133 4.0515575 4.087982 3.8463764 4.2431116 4.143935
1388024_s_at 9.247898 9.17263 9.178019 9.194925 9.271231 9.308411 9.255787 9.119329 9.078407 9.171192 9.170252 9.211914
1388025_at 3.5247936 3.6315684 3.8970025 3.6311991 3.6361618 3.57118 3.7003622 3.8344193 3.616708 3.5905964 3.6561863 3.5781229
1388026_at 4.752532 4.91577 4.534484 4.5711346 4.8206234 4.807114 4.5702186 5.084521 4.572644 4.833381 4.448688 4.424108
1388027_a_at 6.2322598 6.9104156 5.9805923 7.642375 6.8110304 6.8726144 7.275965 6.5529485 6.7083616 6.464871 6.353465 6.824113
1388028_at 4.3165517 4.460593 4.622477 4.426839 4.4795446 4.471655 4.431465 4.6901407 4.547865 4.5117054 4.562904 4.568305
1388029_at 5.02318 4.7865686 4.8157463 4.7874103 5.0796804 4.99364 4.404788 4.5305142 4.6785855 4.8666577 4.7479925 4.7617655
1388030_a_at 5.980707 5.725914 5.832794 5.9975824 5.489021 6.123558 5.728132 5.9619036 6.161233 5.7192984 5.9423895 5.639614
1388031_x_at 11.919102 11.577668 11.975111 11.652758 11.849065 11.837691 11.669891 11.906341 12.029106 11.753927 11.641552 11.960898
1388032_a_at 5.9361916 6.1383505 5.8865147 5.9404273 5.9248657 5.9244604 5.925115 6.2231197 5.9839387 5.908635 6.1659307 6.004184
1388033_at 3.1581388 3.3109965 3.355422 3.418878 3.4204464 3.566152 3.1676278 3.2193782 3.3261218 3.1969316 3.4554255 3.4788768
1388034_at 6.1110377 5.9982204 5.8146176 5.868837 5.741782 5.965501 6.30405 6.7309103 5.5983114 6.30801 6.095057 6.068037
1388035_a_at 4.93635 5.149168 4.8913155 5.100644 4.7082872 5.330388 5.00529 4.5546937 5.1070194 4.7453938 4.9038124 4.9986324
