ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
1367586_at 13.048347 13.12107 12.787565 12.841877 12.860733 13.040042 13.026129 13.001313 13.127158 13.028061 13.225633
1367587_at 3.627413 3.392125 3.6304805 3.473332 3.3009841 3.367654 3.5355227 3.5328338 3.47641 3.5263996 3.5004466
1367588_a_at 11.48277 11.549989 11.479438 11.582597 11.577959 11.687277 11.519284 11.611386 11.581851 11.609895 11.591094
1367589_at 9.581128 9.642991 9.533168 9.562238 9.560254 9.422265 9.475073 9.55125 9.473662 9.6525135 9.820482
1367590_at 11.357459 11.238045 11.355076 11.291369 11.301466 11.288888 11.269658 11.249033 11.343341 11.452512 11.258972
1367591_at 10.224624 10.279087 10.298872 10.281601 10.188488 10.266675 10.3014965 10.2436285 10.313794 10.126809 10.208494
1367592_at 3.3735287 3.4699767 3.373528 3.519108 3.649112 3.4193854 3.7138321 3.4622457 3.6011481 3.4926374 3.490983
1367593_at 8.296845 8.435063 8.088049 8.472542 8.429287 8.197579 7.9196754 8.1907215 8.545924 8.765665 8.292248
1367594_at 8.611216 8.574673 8.532356 8.532087 8.673512 8.62665 8.806747 8.405878 8.503372 8.057271 8.456457
1367595_s_at 13.650999 13.74692 13.686871 13.569395 13.748274 13.618531 13.490315 13.618531 13.592133 13.442362 13.445635
1367596_at 12.538419 12.350706 12.544328 12.476927 12.480827 12.56469 12.364308 12.524473 12.592812 12.567368 12.451006
1367597_at 11.8805275 11.914125 11.880261 12.003872 11.951858 11.9821005 11.94479 11.973311 11.982098 12.006207 11.948174
1367598_at 14.120722 14.004807 14.090746 14.060223 14.128306 14.105499 14.111662 14.134562 14.136602 14.148575 14.103926
1367599_at 12.207081 12.3478 12.272517 12.349247 12.200207 12.439708 12.480086 12.069283 12.363376 12.4030905 12.411852
1367600_at 5.0915065 5.20426 5.390436 5.3192363 5.3781977 5.2014294 5.4043784 5.225526 5.669841 5.2314215 5.450593
1367601_at 8.536842 8.352902 8.49996 8.648463 8.424553 8.33927 8.668308 8.683346 8.070217 7.8535705 8.614635
1367602_at 10.006689 9.758559 9.975229 9.99775 9.842285 9.738291 9.953379 10.106643 9.603287 9.2744875 10.061981
1367603_at 11.168918 11.23061 11.148222 11.155507 11.141835 11.209042 11.161173 11.083386 11.156027 11.212693 11.127508
1367604_at 11.229967 11.375965 11.367149 11.2526 11.315258 11.300178 11.163165 11.100295 10.979879 11.318945 11.165919
1367605_at 11.058381 11.162384 11.030544 10.849769 11.095618 11.014731 11.090591 10.849519 11.097301 11.297399 11.060348
1367606_at 12.507244 12.602153 12.56448 12.737233 12.634128 12.631322 12.526117 12.622358 12.593573 12.641782 12.525867
1367607_at 12.670306 12.702104 12.641777 12.637376 12.741004 12.724101 12.725995 12.733344 12.573477 12.727517 12.798437
1367608_at 5.305645 5.145263 5.332325 5.3098593 5.152869 5.174999 5.272311 5.21795 5.3010917 5.172119 5.106573
1367609_at 11.411021 11.393879 11.486039 11.93337 12.002299 12.089008 11.594557 11.764156 11.991917 11.695241 11.926399
1367610_at 12.429028 12.330314 12.413783 12.40205 12.462533 12.479539 12.403429 12.398519 12.35431 12.5099945 12.439133
1367611_at 5.2979507 5.0451837 4.9407883 5.0100646 4.722704 4.972235 5.0249896 5.180132 5.1837153 4.8201346 5.0925646
1367612_at 14.142988 14.145678 14.164605 14.118858 14.1259365 14.124361 14.152026 14.138047 14.150569 14.118101 14.14789
1367613_at 12.82506 12.96433 12.89179 13.00047 12.863641 12.922264 13.083667 12.887019 13.01747 13.07285 12.989474
1367614_at 7.698567 7.8528776 7.5408325 8.1020355 8.37372 7.8296204 7.2813196 7.117184 7.425903 7.3028083 7.6859417
1367615_at 4.4227533 4.443022 4.2369823 4.209584 4.2253733 4.257744 4.142355 4.138273 4.3818703 4.2800364 4.2848606
1367616_at 4.2824793 4.356885 4.3056917 4.424741 4.3085766 4.2479115 4.627776 4.384037 4.3605947 4.4326296 4.3639793
1367617_at 8.728335 8.674103 8.77125 8.758562 8.899542 8.5466795 8.689791 8.601007 8.640968 8.830078 8.827886
1367618_a_at 11.198972 10.719089 11.193496 11.263527 11.203766 11.219911 11.113741 11.166906 11.158119 11.163767 11.224332
1367619_at 13.130043 13.133404 13.23785 13.092214 13.156677 13.030211 12.985408 13.116066 12.888222 12.934902 12.961651
1367620_at 12.837138 12.809782 12.768524 12.769606 12.76685 12.821906 12.917981 12.744023 12.905514 12.927197 12.97347
1367621_at 8.4907465 8.19177 8.211742 8.425674 8.226012 8.245975 8.076498 8.092916 8.258062 7.891447 8.18104
1367622_at 12.503826 12.535821 12.49864 12.540237 12.489778 12.55951 12.5276785 12.555992 12.562702 12.545907 12.545698
1367623_at 12.277205 12.23611 12.293592 12.309662 12.271606 12.330953 12.239124 12.202471 12.206452 12.292021 12.108857
1367624_at 10.4210615 10.592211 10.5026455 10.566782 10.917063 10.706111 10.971727 10.812665 10.510726 10.652594 10.919331
1367625_at 13.146487 13.165016 13.252562 13.221167 13.240796 13.239445 13.115327 13.187942 13.2039 13.255411 13.195105
1367626_at 5.0160975 5.0068903 4.953658 4.914412 4.8397408 5.0219207 4.904715 4.9806843 5.149236 5.247286 4.937772
1367627_at 8.689777 8.534224 8.6611595 8.977677 8.975508 8.92108 8.771103 8.8028145 8.376643 8.664261 8.72975
1367628_at 6.074669 6.4021134 6.8088975 6.785078 7.271091 6.7185516 6.215177 6.2480416 6.5770617 6.248194 6.259327
1367629_at 12.355927 12.28168 12.271364 12.274883 12.284695 12.386887 12.399181 12.392434 12.336576 12.447733 12.393697
1367630_at 12.595528 12.544364 12.623221 12.587021 12.6978655 12.664976 12.534405 12.601015 12.658352 12.702845 12.601122
1367631_at 6.492602 6.8697577 5.830267 7.3265944 6.9275217 6.6113405 6.3981 6.1340246 6.4312415 5.967497 7.3159027
1367632_at 10.56776 10.17606 10.226407 10.316999 10.366262 9.96981 9.800573 10.011402 9.731598 9.662947 9.7646675
1367633_at 10.372414 9.935425 10.028775 10.014493 10.1811905 9.55086 9.679444 9.767022 9.484295 9.60345 9.53935
1367634_at 12.276196 12.330509 12.289432 12.418323 12.403468 12.426422 12.324672 12.414324 12.354283 12.3063345 12.418834
1367635_at 12.572337 12.584287 12.520525 12.398666 12.4356365 12.596851 12.461958 12.409598 12.60822 12.460731 12.484342
1367636_at 7.836609 7.812508 8.08114 8.140933 7.9443684 7.939295 8.043308 8.016245 7.8850703 8.031582 8.001734
1367637_a_at 11.312167 11.354095 11.4247055 11.247709 11.391907 11.275548 11.110303 11.182199 11.163351 11.193552 11.1049595
1367638_at 9.500399 9.344944 9.283191 9.479165 9.270241 9.470643 9.339685 9.376438 9.313392 9.314692 9.525185
1367639_a_at 12.931505 12.981448 12.980151 12.982209 12.930616 12.838185 12.631106 12.85869 12.790524 12.700811 12.632482
1367640_at 12.509246 12.590492 12.595733 12.637442 12.645384 12.676458 12.398753 12.676219 12.605 12.61505 12.499602
1367641_at 13.27954 13.317118 13.3267565 13.383617 13.3105955 13.383017 13.273209 13.369791 13.360268 13.303444 13.240974
1367642_at 10.975446 10.923627 11.101862 11.048447 10.882236 11.034171 11.198994 11.114198 11.127707 11.01641 11.178778
1367643_at 11.353726 11.40346 11.36478 11.352679 11.432798 11.314576 11.390812 11.529963 11.155775 11.29856 11.30022
1367644_at 7.4161043 7.152214 7.488038 7.3124266 7.3331656 7.446733 7.5208926 7.594757 7.2835355 7.3064737 7.4847784
1367645_at 12.795218 12.806253 12.94602 12.861721 12.897111 12.944248 12.767812 12.873036 12.78956 12.87105 12.833657
1367646_at 12.307408 12.348568 12.118332 12.085423 12.235276 12.114209 11.93294 12.047426 11.905481 11.775511 11.984967
1367647_at 14.225598 14.199321 14.182944 14.190983 14.241681 14.227655 14.196697 14.175193 14.239789 14.179301 14.199868
1367648_at 6.104237 6.012298 6.0787673 6.771192 6.269651 6.2829995 6.2403407 6.7252493 6.123658 6.1282263 6.344362
1367649_at 6.374152 6.1194696 6.2795897 5.8930187 6.364738 6.4603715 6.24179 6.5165167 6.2205563 6.4167566 6.1996393
1367650_at 6.1177425 6.2384615 6.286238 6.112661 6.422814 6.5188427 6.461894 6.254504 6.0947237 5.9373507 6.321901
1367651_at 9.8811655 9.874557 9.826958 9.984113 9.802399 9.8937025 9.847554 9.955512 9.910095 9.577358 9.9333725
1367652_at 9.855538 10.192631 10.146296 9.895722 10.048722 9.812574 10.166714 9.943203 9.619245 9.943372 9.518897
1367653_a_at 12.53272 12.564656 12.377945 12.511771 12.406259 12.392169 12.60044 12.35169 12.439016 12.395924 12.359497
1367654_at 8.531755 8.26445 8.107084 8.554731 8.7769985 8.438255 8.659252 8.406612 8.220296 8.383522 8.769911
1367655_at 8.140357 8.185483 8.335753 8.295114 8.565098 8.346536 7.8944 8.075687 8.506884 8.298256 7.896785
1367656_at 10.824229 10.831813 10.872961 10.754946 10.727119 10.797487 10.947977 10.6913395 10.802677 10.98091 10.731798
1367657_at 12.597765 12.723385 12.561475 12.790404 12.673333 12.510743 12.611953 12.65812 12.765276 12.857242 12.759241
1367658_at 6.3185678 6.134217 6.398303 6.042056 6.346171 6.2687545 5.950963 6.3521643 5.884437 5.9807205 6.1747627
1367659_s_at 11.059027 11.187029 11.195157 10.780781 11.118548 11.326022 11.480916 11.423899 11.566845 11.672176 11.576487
1367660_at 6.211807 6.42437 6.3725543 6.2439947 6.1828046 6.3443685 6.657226 6.3670115 6.186337 6.0758505 6.1833754
1367661_at 7.1035514 6.9671435 6.853078 6.986752 7.3154225 7.2555566 6.422555 6.0627255 7.05927 6.687029 6.906075
1367662_at 12.4729395 12.510085 12.450282 12.523542 12.472276 12.493537 12.689686 12.499832 12.594194 12.528585 12.581971
1367663_at 11.570867 11.698329 11.780475 11.532762 11.842639 11.772134 11.677761 11.71746 11.719376 11.944451 11.702621
1367664_at 4.502645 4.3048425 4.183261 4.8510003 4.550393 4.562242 4.1755233 4.2395496 4.086596 4.456981 4.09469
1367665_at 4.2535586 4.2186584 4.049674 4.4074874 4.4840784 4.1894455 4.1901865 4.167465 4.3997197 4.2934327 4.1998444
1367666_at 10.00334 9.77542 9.8470335 9.899377 10.039228 9.86508 9.777302 9.919278 9.773538 9.473673 9.917344
1367667_at 11.959488 11.647316 11.39909 12.219485 11.847792 12.0074625 11.59024 11.484181 11.916413 12.202618 12.019391
1367668_a_at 7.0888987 7.1244864 7.0538898 7.1005025 7.522148 7.103295 6.9050264 6.9757485 6.995552 6.383771 6.829959
1367669_a_at 10.567375 10.59873 10.621288 10.736343 10.828174 10.729675 10.788357 10.595896 10.92578 11.17544 10.982926
1367670_at 10.636107 10.574674 10.8315935 10.615434 10.5664835 10.423371 10.514927 10.613609 10.58987 10.627477 10.537117
1367671_at 9.569769 9.714607 9.864808 9.748927 9.848877 9.697442 9.5156 9.639931 9.5557995 9.418135 9.433247
