ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10
1367581_a_at 5.9062266 5.9803543 5.818696 6.030198 5.921839 5.754649 5.982908 6.2842565 6.576432
1367582_at 11.796325 11.680974 11.768173 11.749297 11.740071 11.772002 11.813245 11.698194 11.824266
1367583_at 13.282407 13.274211 13.301725 13.277465 13.354068 13.410302 13.300832 13.416071 13.265632
1367584_at 8.332624 7.8665957 8.403502 8.316988 8.253645 8.163281 8.369309 8.011151 8.16066
1367585_a_at 11.15215 10.942727 10.991367 11.037864 11.081219 11.117852 11.059357 11.045639 10.902848
1367586_at 12.9726925 12.809745 12.935426 13.105611 12.978747 13.014516 12.8920355 12.913093 13.018062
1367587_at 3.309346 3.4001472 3.521217 3.456379 3.4255505 3.5297678 3.3416982 3.4787402 3.3720531
1367588_a_at 11.554755 11.524536 11.494014 11.435971 11.534864 11.498714 11.5542 11.407159 11.521851
1367589_at 9.63634 9.476219 9.327345 9.508564 9.627055 9.551254 9.575185 9.6877775 9.583348
1367590_at 10.929664 10.826737 10.894239 10.897086 11.02397 11.006453 11.06619 10.94127 11.206298
1367591_at 9.962638 9.984442 9.980885 10.017184 10.014557 9.95604 10.074778 10.085799 10.094696
1367592_at 3.614496 3.5237234 3.5213647 3.4706511 3.5394347 3.692985 3.4447405 3.4750714 3.2039928
1367593_at 8.176031 8.580776 8.763435 8.594228 8.547965 8.6197195 8.079841 8.080242 8.037304
1367594_at 9.054794 8.929763 8.925785 8.818687 8.827244 8.564169 8.881195 8.900717 8.526855
1367595_s_at 13.70753 13.718404 13.7124405 13.64424 13.720457 13.629423 13.744357 13.691313 13.695188
1367596_at 12.363143 12.383782 12.3615265 12.348408 12.434735 12.305927 12.361951 12.277839 12.305651
1367597_at 12.019238 12.007558 11.9056225 12.026367 12.014927 11.948868 12.107297 12.074907 12.089355
1367598_at 14.159393 14.064735 14.193526 14.149243 14.120758 14.201428 14.167707 14.136979 14.145678
1367599_at 12.3219595 12.245553 12.362483 12.092529 12.289491 12.244324 12.102636 11.952868 12.191793
1367600_at 5.654218 5.672437 5.6893 5.8526 5.650975 5.424322 5.593307 5.7631927 5.4145923
1367601_at 8.582674 7.5847106 7.5117474 7.910837 7.7641616 7.63561 7.3425956 7.940802 7.8116465
1367602_at 10.044793 9.186386 9.139691 9.425786 9.380841 9.156314 8.900635 9.547972 9.402413
1367603_at 11.41171 11.377895 11.345207 11.37771 11.370344 11.37953 11.28467 11.3672905 11.373432
1367604_at 11.367968 11.299264 11.259814 11.437992 11.274514 11.032794 11.317574 11.168515 10.960869
1367605_at 10.926855 10.793632 10.985608 10.954052 10.906526 10.969472 11.017816 10.934558 10.972868
