ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10
1367552_at 4.646161 4.5506463 4.8678184 4.672336 4.5889053 4.590785 4.6362295 4.72161 4.699317
1367553_x_at 11.219474 12.670916 11.121282 11.828058 11.8278885 11.706299 11.881906 12.409238 12.269656
1367554_at 4.2410526 3.9239097 4.0420046 3.8780322 3.902991 3.983009 3.9169729 4.021557 3.8953788
1367555_at 14.786037 14.686503 14.607548 14.717045 14.675868 14.728453 14.718243 14.703462 14.718914
1367556_s_at 14.670478 14.467838 14.588398 14.491055 14.640381 14.6015625 14.546411 14.623671 14.522767
1367557_s_at 12.848426 12.9928875 12.512061 12.814438 12.750808 12.748727 12.9919405 12.715865 12.792953
1367558_x_at 3.105952 2.9879537 3.0435798 3.00892 3.03827 3.0199132 2.9435017 3.1097882 3.079009
1367559_at 13.036611 13.069443 12.653584 13.072314 12.915995 13.050241 12.963982 12.623964 12.742911
1367560_at 11.476452 11.745694 11.043155 11.850117 11.514291 11.638838 11.797537 11.43817 11.613076
1367561_at 11.990278 12.248192 11.6485195 12.288762 12.073841 12.188313 12.17645 11.882692 12.104798
1367562_at 8.197282 8.245105 7.8508224 8.4094925 8.227262 7.835131 8.140135 8.103521 8.033833
1367563_at 8.355033 8.638094 8.355261 8.583325 8.2903805 8.359605 8.488504 8.42352 8.434181
1367564_at 6.1718025 6.272426 6.588447 6.178434 6.2658625 6.2128057 6.4099374 6.1362586 6.148175
1367565_a_at 13.639271 13.655651 13.337075 13.678752 13.530319 13.618134 13.602749 13.486958 13.705558
1367566_at 4.1915255 4.325144 4.560563 4.310364 4.446721 4.4401965 4.219412 4.441573 4.2945485
1367567_at 11.284121 11.780145 10.782696 11.630164 11.485318 11.417394 11.451574 11.398427 11.596129
1367568_a_at 8.590508 9.131179 8.380971 8.659984 8.621087 8.628752 8.817788 8.208628 8.852512
1367569_at 11.742861 11.616634 11.506469 11.726532 11.694578 11.740591 11.744093 11.5131855 11.659792
1367570_at 5.9555836 6.5232563 5.8265424 6.298361 6.5443916 6.0842323 6.339255 6.1256266 6.2654953
1367571_a_at 5.492757 5.421111 5.951719 5.4575424 5.88283 5.786268 5.623996 5.6289225 5.9854264
1367572_at 5.1929946 5.4910436 5.1316886 5.121046 5.1458426 5.060425 5.0519238 5.168886 5.1645613
1367573_at 12.154384 12.395185 11.8521 12.2343645 12.149656 12.187281 12.26867 12.134645 12.219522
1367574_at 7.8459773 8.487733 7.5446463 7.968468 8.094625 7.564557 8.5406685 7.626164 7.578346
1367575_at 11.334992 11.637348 11.105679 11.445398 11.338474 11.462855 11.541979 11.234573 11.29615
1367576_at 13.683255 13.648966 13.187964 13.635333 13.557367 13.623819 13.666556 13.590541 13.344334
1367577_at 7.2121153 7.163583 6.195263 6.9241695 7.1100116 7.1614413 6.649379 6.3089366 6.528158
1367578_at 9.976724 10.346183 9.714262 10.196642 10.101451 10.116175 10.216304 10.0198 10.154304
1367579_a_at 10.996721 11.134882 10.856025 11.250091 11.2358265 10.985514 11.257237 11.067783 10.929272
1367580_at 10.815833 11.044095 10.337413 11.137657 10.806193 10.865928 10.861524 10.665526 10.790556
1367581_a_at 5.569248 5.961003 5.848992 5.6091475 5.6306763 5.876833 6.0828266 5.964891 5.655255
1367582_at 10.787174 11.202926 10.569228 11.320638 10.924064 11.052854 11.125671 10.913909 10.982663
1367583_at 13.256215 13.363763 12.8871975 13.29949 13.258322 13.3179035 13.216559 13.235073 13.170584
1367584_at 7.4382544 8.370148 7.3257675 7.619367 7.6206007 7.6561923 7.932521 7.8339505 7.55535
1367585_a_at 11.052426 11.537444 10.720443 11.02779 11.132219 11.019937 11.136637 11.001542 11.397255
1367586_at 12.686227 13.027818 12.674345 12.748297 12.717773 12.649617 12.648021 12.714665 12.781717
1367587_at 3.7655454 3.7827659 3.8016138 3.6780286 3.7924836 3.7195208 3.7972848 3.9708965 4.052869
1367588_a_at 11.004334 11.293661 10.303813 11.254237 10.847917 11.053661 11.170606 10.844557 10.838615
1367589_at 9.07107 9.140106 8.934881 9.427452 9.075407 9.206145 9.210828 8.899326 9.235193
1367590_at 10.515714 10.6076765 9.893086 10.479307 10.611549 10.673736 10.516364 10.511211 10.23377
1367591_at 9.403852 9.61625 9.261603 9.582431 9.327789 9.688481 9.528982 9.325583 9.51288
1367592_at 3.4254286 3.5735853 3.3966506 3.4052703 3.594129 3.4897835 3.5696735 3.4748926 3.4703522
1367593_at 7.955986 8.509675 8.130144 8.282359 8.323437 8.577965 8.379198 8.160525 8.31697
1367594_at 9.284962 9.33231 9.093657 9.307196 9.176802 9.394024 9.310244 9.188164 9.348402
1367595_s_at 13.444845 13.606201 13.325512 13.576021 13.464643 13.578085 13.614202 13.408445 13.5072775
1367596_at 11.55849 11.9384 11.2013855 12.028889 11.761409 11.763124 11.785935 11.677051 11.816225
1367597_at 11.771106 12.032048 11.294829 12.043513 11.76575 11.867058 11.969241 11.687663 11.901703
1367598_at 14.21818 14.261212 14.129876 14.213145 14.206662 14.2158785 14.237281 14.21818 14.212317
1367599_at 12.103818 12.073596 11.838621 12.260917 12.013864 12.00938 11.974779 12.120206 12.026417
1367600_at 5.416132 5.4706116 5.8846593 5.390856 5.4760995 5.4194565 5.6866894 5.180108 5.5470495
1367601_at 8.134146 8.084013 7.5317264 8.0891 7.691244 7.9201064 8.15328 8.249117 8.169954
1367602_at 8.869503 8.8245325 8.2548685 9.089247 8.61455 8.728333 9.154535 9.225991 9.058758
1367603_at 11.159259 11.228603 10.74966 11.269491 11.15267 11.031592 11.117052 10.902687 11.011602
1367604_at 11.077653 11.152983 10.716461 11.020844 10.92743 11.097778 11.06356 10.870647 11.01696
1367605_at 10.835745 10.989891 10.245793 10.793379 10.650143 10.802577 10.880176 10.396388 10.476271
1367606_at 11.650623 11.974129 11.293742 11.979622 11.755516 11.727601 11.839514 11.7162695 11.925383
1367607_at 12.34684 12.304246 11.884683 12.508748 12.208578 12.437166 12.358734 12.065111 12.454234
1367608_at 5.2380333 5.422761 5.2570305 5.288847 5.347687 5.348038 5.0773096 5.4122844 5.1778193
1367609_at 11.397195 11.315992 11.4093075 11.331496 10.812449 11.236573 11.709658 11.293636 10.918311
1367610_at 12.204747 12.427939 11.753743 12.334244 12.061289 12.229277 12.188483 12.024674 12.161602
1367611_at 5.4241314 5.245099 5.655396 5.571969 5.271144 5.4777226 5.6675415 5.390495 5.4690537
1367612_at 13.871272 13.941921 13.734096 14.026094 13.806936 13.922536 13.886347 13.792488 13.978775
1367613_at 12.625208 12.775268 12.325583 12.629914 12.643979 12.666413 12.728752 12.560967 12.626169
1367614_at 7.4477167 7.511573 7.301296 7.231459 7.2483244 7.300455 7.5101175 7.4312277 7.1375384
1367615_at 4.337293 4.321227 4.621275 4.421822 4.452746 4.568358 4.432989 4.3348446 4.4694405
1367616_at 4.6474113 4.6251907 4.6386614 4.8433847 4.6796665 4.6673326 4.7457433 4.6354 4.753495
1367617_at 9.405867 9.7787695 9.3595085 9.834228 9.67811 9.62526 10.141621 9.732766 9.614616
1367618_a_at 11.110963 11.289858 10.680929 11.353289 11.092378 11.179262 11.235534 10.989559 11.162244
1367619_at 12.356463 12.31319 12.001283 12.496398 12.100109 12.401401 12.299022 12.085114 12.2649
1367620_at 12.6600485 12.869678 12.529751 12.766835 12.593179 12.671884 12.725306 12.572355 12.806497
1367621_at 8.212919 8.40255 7.8274493 8.539678 8.252042 8.288822 8.425759 7.960228 8.028274
1367622_at 11.894155 12.098609 11.762682 12.106279 11.854469 11.955884 11.887418 11.719576 12.057966
1367623_at 11.443546 11.78562 11.144643 11.818914 11.4720545 11.714852 11.578694 11.356333 11.618294
1367624_at 10.407596 10.689738 10.774495 10.401031 10.163028 10.214736 10.352051 10.181679 10.351758
1367625_at 13.361891 13.450121 12.973476 13.442932 13.196713 13.336163 13.353802 13.177311 13.259262
1367626_at 5.140258 5.1745467 4.896223 5.0314174 5.2529645 5.1171637 4.798908 5.462501 5.258497
1367627_at 8.000023 7.4143047 6.7747025 7.6676483 7.540677 7.7217126 7.8182964 7.8122563 7.96446
1367628_at 6.1818557 6.2734976 5.7740126 6.18142 6.065274 5.9506507 6.2168837 5.8822374 6.0049543
1367629_at 11.642649 11.812176 11.435321 11.990808 11.568173 11.684758 11.923445 11.614342 11.857153
1367630_at 11.938849 12.162448 11.46072 12.149918 11.778072 12.026704 11.910457 11.74788 11.994394
1367631_at 5.374778 5.481018 5.2680264 5.392021 4.8354845 5.6172285 5.227357 5.8210974 5.3499956
1367632_at 10.026805 10.15104 10.134009 10.293491 10.303789 10.525796 10.963678 10.777164 10.685304
1367633_at 8.9466095 9.1417885 9.22339 9.573336 9.411681 9.577006 10.317614 10.042714 9.897813
1367634_at 11.97781 12.192794 11.748873 12.0635195 12.056151 11.854736 12.046519 11.895981 11.951312
1367635_at 12.907116 12.956164 12.6943445 13.154966 12.817423 13.005646 13.0144005 12.710981 13.064311
1367636_at 7.893027 8.152826 7.7634673 8.024279 8.1095495 8.106483 7.95519 7.82295 8.140291
1367637_a_at 10.428261 10.454011 10.013022 10.293717 10.293811 10.398616 10.358037 10.1170635 10.332487
1367638_at 9.431089 9.51492 9.190335 9.593759 9.4627905 9.560329 9.544091 9.3192005 9.634586
1367639_a_at 12.230669 12.361284 12.059706 12.413317 12.21733 12.515193 12.4297285 12.178832 12.230827
1367640_at 12.457207 12.532124 11.741176 12.653652 12.409976 12.320575 12.404752 12.216839 12.253431
1367641_at 13.323843 13.451551 13.058518 13.487303 13.349943 13.340181 13.5799055 13.193049 13.397005
1367642_at 10.623942 10.66395 10.389587 10.718012 10.739962 10.845619 10.7441 10.607008 10.580232
1367643_at 11.671203 11.810991 11.49496 11.599786 11.766449 11.917155 11.81029 11.759146 11.767471
1367644_at 7.4925203 7.594315 6.804975 7.527262 7.272381 7.4351063 7.294595 7.4855914 7.4121814
1367645_at 12.432619 12.734772 11.918072 12.592167 12.4644165 12.505377 12.485735 12.406312 12.56543
1367646_at 11.962811 11.989529 11.613122 11.929807 11.692007 12.064094 11.976558 11.715534 11.866975
1367647_at 14.084051 14.174603 13.827917 14.1914625 14.023208 14.1195345 14.025778 13.971788 14.142676
1367648_at 6.2373414 6.4375606 6.7930975 6.4396777 6.3473363 6.6822305 6.8913302 6.5275354 6.775589
1367649_at 6.322122 6.68068 6.2458725 6.4296966 6.148615 6.426205 6.202204 6.0670376 6.3600516
1367650_at 5.94449 5.8525 6.1332397 6.373035 6.120072 6.1814284 5.9963975 6.163369 6.1256847
1367651_at 10.313356 10.324708 9.90859 10.467453 10.14164 10.395086 10.683192 10.29954 10.41335
1367652_at 8.780996 9.286205 8.773502 9.315599 9.317282 9.38802 9.650384 9.059379 9.36235
1367653_a_at 12.206816 12.39522 12.095244 12.267767 12.012407 12.186876 12.2388315 11.956637 12.119006
1367654_at 8.513328 8.4745655 8.02738 8.64834 8.404968 8.432006 8.297667 8.273058 8.588605
1367655_at 7.3764715 7.671908 7.104889 7.4676723 7.390299 7.275155 7.764455 7.4863877 7.3135643
1367656_at 10.141612 10.29358 9.8739605 10.277391 10.085292 10.356965 10.356336 9.91511 10.250917
1367657_at 12.334297 12.519437 12.064552 12.373604 12.029224 12.174551 12.336871 12.221418 12.363808
1367658_at 6.612523 6.601293 6.7021465 6.21957 6.6828246 6.473612 6.616605 6.235055 6.3327413
1367659_s_at 10.636406 9.839179 9.968729 10.781157 10.430044 10.887183 10.303968 10.065585 10.45475
1367660_at 6.0689535 6.3058844 6.2003846 6.03275 5.878886 6.1293 6.1348763 5.9807057 6.1708646
1367661_at 6.634102 7.0378423 6.099234 6.4971724 6.58876 6.2765894 6.7199154 6.5373335 6.6743727
1367662_at 12.216952 12.422229 12.020193 12.372746 12.254996 12.2913265 12.066109 12.026755 12.31952
1367663_at 11.255869 11.3334055 10.638301 11.284601 11.002501 11.200712 11.426804 10.875203 10.988892
1367664_at 4.2463646 4.1409616 4.23767 4.1332655 4.384899 4.075865 4.1735363 4.5160375 4.1883774
1367665_at 4.101863 4.3519726 4.2478075 4.209675 4.178091 4.071661 4.223203 4.2321463 4.267384
1367666_at 8.865428 9.239716 8.267332 9.060004 8.857988 8.515212 8.682216 8.32168 8.434632
1367667_at 11.700033 12.137879 11.156921 11.990904 11.627339 11.795832 12.170955 11.771332 12.004371
1367668_a_at 5.969762 6.0359335 5.7399864 6.550226 6.2976413 6.335968 6.9427176 6.167501 5.768608
1367669_a_at 9.151747 9.344398 8.932996 9.422095 9.165953 9.22263 9.181715 9.032432 9.347711
1367670_at 10.1530485 10.544933 10.193887 10.361469 10.150755 10.405012 10.099906 10.300227 10.193148
1367671_at 8.684117 8.904627 8.772965 9.026558 8.835298 8.852755 9.027266 8.542684 8.605743
1367672_at 11.477837 11.457899 10.922282 11.437668 11.307353 11.632366 11.589823 11.223992 11.510538
1367673_at 10.515495 10.570474 10.175576 10.53541 10.58306 10.616593 10.177685 10.098887 10.14332
1367674_at 8.986256 9.2086315 8.845373 9.040503 9.079011 9.106389 9.04572 8.924279 9.00977
1367675_at 8.333376 8.578899 7.905775 8.379422 8.453417 8.3321 8.1985855 8.27791 8.279855
1367676_at 6.474046 6.622075 5.6926603 7.1018376 7.0176363 6.557327 6.4956856 6.1757874 5.959362
1367677_at 11.283884 11.546717 11.111936 11.535982 10.951885 11.296768 11.32721 11.055317 11.440373
1367678_at 10.758553 10.697192 10.331237 10.593047 10.485922 10.988976 10.653621 10.054978 10.695445
1367679_at 9.116521 10.302773 9.603159 10.066457 10.003885 9.208848 10.690625 9.878139 9.6172695
1367680_at 11.935812 11.975413 11.790493 12.015801 11.995494 12.076711 11.9254465 11.76704 12.004719
1367681_at 9.760971 9.98063 9.629336 9.971551 9.746915 9.953296 9.749528 9.745597 9.743952
1367682_at 6.652353 7.033785 6.672326 6.6983604 6.7701693 6.760783 6.599891 6.3091464 6.721018
1367683_at 9.50882 9.730034 9.099513 9.463405 9.193926 9.319276 9.064181 9.043823 9.0395565
1367684_at 4.180721 4.2405767 4.469658 4.2268023 4.4098883 4.22048 4.216795 4.6639466 4.645138
1367685_at 11.830737 11.951224 11.217775 11.918858 11.690024 11.703129 11.903035 11.646905 11.768887
1367686_at 11.266274 11.652314 10.930383 11.662384 11.482639 11.582128 11.571148 11.17634 11.714381
1367687_a_at 8.254594 8.115958 7.7326074 8.228104 8.033835 8.21269 8.146401 7.999796 7.9794426
1367688_at 7.791746 8.094558 7.6228 8.138374 7.9786925 8.018248 8.001217 8.051286 8.140422
1367689_a_at 6.39717 6.331238 6.1362514 6.798587 6.334098 7.3050933 8.100356 7.119307 6.786248
1367690_at 11.23854 11.27973 10.929807 11.465088 11.2253895 11.308862 11.192481 11.246347 11.225118
1367691_at 10.928122 11.061743 9.747911 9.995662 10.25179 10.88852 10.931888 10.255681 10.882865
1367692_at 3.7875812 4.195627 3.9461102 3.849826 3.9913054 4.0001106 4.1106462 4.014331 4.217157
1367693_at 9.385065 9.945185 8.994667 9.589225 9.528986 9.423794 9.584875 9.127284 9.122884
1367694_at 10.395055 10.398196 10.318765 10.844975 10.481012 10.925428 10.699912 10.4903145 10.710259
1367695_at 12.058448 12.228904 12.030675 12.085498 12.151525 12.240154 11.98552 11.959393 11.979139
1367696_at 7.6200204 7.872664 7.566372 8.062479 7.940277 8.003304 8.5240345 8.009092 7.6932316
1367697_at 10.126389 10.290824 9.48019 10.317026 9.805583 10.258951 10.369532 9.783352 10.360743
1367698_a_at 8.64413 8.719507 8.252319 8.635172 8.795151 8.756013 8.78271 8.4867525 8.423719
1367699_at 6.764087 6.787108 6.358311 6.79004 6.7052197 6.6363983 6.743076 6.2522974 6.358758
1367700_at 4.336722 4.3377237 4.208878 4.1417027 4.40244 4.23526 4.105578 4.457442 4.1914096
1367701_at 6.1846294 6.410048 6.332672 6.5733085 6.511618 6.508834 6.668319 6.743202 6.574089
1367702_at 12.486975 12.4727 12.330047 12.472229 12.373522 12.510166 12.322337 12.017058 12.278795
1367703_at 5.004095 4.683398 5.676483 4.618816 4.5650244 4.406609 4.6205287 4.399414 4.647222
1367704_at 8.865451 8.899629 8.616826 8.808757 9.09421 8.869178 8.966623 8.752186 8.814263
1367705_at 8.297044 8.28893 8.094824 8.427242 8.279542 8.508506 8.411972 8.411732 8.277637
1367706_at 10.823577 10.793577 10.599716 10.882513 10.807562 10.874422 10.680005 10.649212 10.65715
1367707_at 9.228654 10.842464 9.663122 9.574315 9.552407 8.546412 9.330913 8.901067 9.635577
1367708_a_at 10.689569 12.152413 10.860514 11.005184 11.075489 10.096197 10.7310295 10.607231 10.989557
1367709_at 9.5991745 9.529633 9.639762 9.661823 9.6185465 9.444277 9.654077 9.751892 10.092409
1367710_at 9.732005 9.850123 9.433406 9.843429 9.8113365 9.900969 9.794547 9.5712 9.721727
1367711_at 10.515492 10.722386 10.1469555 10.689003 10.482712 10.699063 10.676534 10.2104435 10.459931
1367712_at 5.4340863 5.9091153 5.270482 5.908616 5.863529 5.4833703 6.103946 5.9870834 5.7888465
