ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
1367519_at 8.634755 8.602658 8.891385 8.813627 8.431551 8.57211 8.58093 8.6294775 8.705472 8.628227 8.7204075
1367520_at 9.976066 10.013124 10.11426 10.28092 10.268583 10.169302 10.017337 10.216883 10.041505 10.014044 10.123609
1367521_at 6.865937 6.6388288 6.9538054 7.428798 7.0299244 6.7532697 6.9924045 7.2691627 7.585888 7.028007 7.1424456
1367522_at 9.650461 9.603957 9.590876 9.68943 9.507232 9.271451 9.463358 9.728988 9.790798 9.620943 9.623914
1367523_at 8.594385 8.854669 8.852787 8.987166 9.156979 8.920773 8.910093 8.851707 8.862587 9.154555 8.845055
1367524_at 7.5912046 7.5184803 7.6761746 7.788244 7.3824067 7.7408133 7.4935803 7.6189427 7.7091823 7.8220825 7.3469405
1367525_at 9.406272 9.287861 9.370643 9.413777 9.307811 9.4819765 9.584402 9.60962 9.6337595 9.620689 9.461958
1367526_at 8.949591 9.21001 9.012678 9.174898 9.401863 9.270237 9.116714 9.130076 9.163967 9.285143 9.254765
1367527_at 8.505518 8.61146 8.763071 8.792231 8.661248 8.54446 8.634111 8.508205 8.611733 8.743475 8.820692
1367528_at 8.864332 8.867508 8.752464 8.71335 8.65113 9.144666 8.712063 8.762399 8.964357 9.052436 8.707374
1367529_at 9.4784155 9.395476 9.318098 9.251058 9.040339 9.174269 9.299715 9.161904 9.231428 9.233788 9.35977
1367530_at 7.5945673 7.6436257 7.637156 7.541423 7.462516 7.444742 7.710796 7.751602 7.689663 7.3415313 7.537141
1367531_at 10.959502 10.995162 10.868162 10.93725 10.92869 10.851695 10.9891205 10.918093 10.914002 10.901994 10.926224
1367532_at 11.181917 11.161628 11.322191 11.353724 11.323111 11.19983 11.229029 11.19954 11.391193 11.213519 11.220968
1367533_at 8.703333 8.717312 8.441036 8.677342 8.741633 8.909482 8.610183 8.714735 8.816313 8.847482 8.710411
1367534_at 7.5690327 7.4634824 7.4672713 7.726778 7.5438004 7.52685 7.7608 7.588396 7.5984097 7.5905466 7.6815963
1367535_at 8.839836 8.856037 9.068494 8.993809 9.056962 8.925571 8.94597 8.818058 8.880066 9.085427 8.858309
1367536_at 7.7498126 7.9104767 7.8122687 7.8330507 8.067907 7.860573 7.897712 7.746471 7.6166253 8.054323 8.041628
1367537_at 8.143851 8.474041 8.273552 8.289591 8.09669 8.067717 8.205745 8.279024 8.179125 8.315205 8.3759575
1367538_at 7.1136165 7.497701 7.542794 7.5055614 7.3824067 7.1825247 7.342662 7.304182 7.099974 7.3521137 7.3341236
1367539_at 8.781692 8.804942 9.194064 8.442196 8.502941 8.666149 8.610741 9.008461 8.4974985 8.362821 8.642838
1367540_at 7.8462305 8.085214 8.170662 8.426253 7.892557 8.036379 8.070056 7.9887815 8.239146 8.3830385 8.133268
1367541_at 7.9556293 7.8785 8.167069 7.859656 8.514267 7.9913116 7.9375963 7.95746 7.9991255 8.430705 8.125235
1367542_at 8.354734 8.48965 8.646263 8.438265 8.285709 8.2388 8.392473 8.102871 8.487312 8.538258 8.353859
1367543_at 8.723214 8.769569 8.737671 8.888247 8.960995 8.908318 8.703874 8.655723 8.775237 8.714287 8.695101
1367544_at 6.959699 7.3004274 7.716102 7.158683 7.0567055 6.6703744 6.634438 7.1184573 7.04306 7.128273 7.222521
1367545_at 6.7478952 7.07784 7.37432 7.0036054 7.107921 7.048342 7.1685176 6.934196 7.1073356 7.034087 7.359172
1367546_at 10.560711 10.359487 10.413906 10.4258 10.526614 10.587966 10.4288 10.415637 10.484562 10.575863 10.599019
1367547_at 7.9418745 8.060413 8.451731 8.027278 7.992214 7.8652472 8.079578 7.955837 8.0403805 7.9500055 7.98982
1367548_at 8.66183 8.585391 8.6433325 8.576875 8.6500435 8.585766 8.671583 8.537556 8.424129 8.682852 8.713818
