ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
1367590_at 10.714951 10.907829 10.908074 10.706656 10.873457 10.859507 10.806663 10.910109 10.863157 11.077569 10.795597
1367591_at 9.9924555 10.041604 9.927993 10.105378 9.967837 10.065993 10.109651 9.799206 9.955366 9.933082 9.960429
1367592_at 3.4398382 3.5553083 3.4321752 3.6246796 3.5570562 3.7430596 3.4676855 3.4688065 3.4149485 3.5688102 3.7442315
1367593_at 8.364493 8.111426 8.279936 8.160245 8.0095415 8.270678 7.810505 7.1344786 8.1634035 8.209726 8.25254
1367594_at 8.851344 8.870957 8.740591 9.11778 9.048917 8.756418 9.06669 9.02886 8.829176 8.913685 8.47426
1367595_s_at 13.644066 13.60205 13.663865 13.608819 13.631538 13.548255 13.55655 13.507985 13.579566 13.27821 13.331346
1367596_at 12.300902 12.364683 12.32626 12.346076 12.389992 12.260752 12.462082 12.350424 12.421848 12.684051 12.690568
1367597_at 12.090062 12.025961 12.065201 12.041127 12.070868 12.001868 12.120976 12.066962 12.089852 12.212178 12.323564
1367598_at 14.124553 14.14226 14.118868 14.066644 14.108975 14.03785 14.063193 14.11296 14.107022 13.992485 13.862286
1367599_at 12.312881 12.290071 12.192255 12.238613 12.130597 12.053136 11.995918 12.192159 12.236335 12.283829 12.0862875
1367600_at 5.9427557 5.5683494 6.0990896 5.7521214 5.522007 5.479563 5.685558 5.49824 5.70765 5.8643594 5.714001
1367601_at 8.455717 8.250023 8.064873 7.3426914 7.887057 8.094645 8.136065 7.5228367 7.652267 8.6178055 8.374077
1367602_at 10.030103 9.790223 9.648074 9.140011 9.475217 9.701627 9.484621 9.189876 9.025424 10.153603 9.745265
1367603_at 11.269725 11.444602 11.223054 11.101643 11.0492935 11.174207 11.034627 11.197904 11.135887 11.245531 11.646389
1367604_at 11.2275505 11.18326 11.303431 11.220364 11.273012 11.307853 11.321954 11.160556 11.083948 11.29228 11.111914
1367605_at 10.696546 10.811706 10.711189 10.713906 10.569355 10.66173 10.5187435 10.498549 10.582895 10.570817 10.33377
1367606_at 12.358695 12.285124 12.373461 12.251341 12.328699 12.2775755 12.307344 12.38514 12.378965 12.664053 12.7388315
1367607_at 12.646746 12.683106 12.628707 12.661903 12.677369 12.668529 12.623467 12.5636215 12.641316 12.710421 12.658066
1367608_at 5.11261 5.291808 5.090227 5.0949755 5.2775154 5.1841583 4.9010115 5.3487644 5.330821 5.28646 5.2889986
1367609_at 11.828598 11.57369 11.871126 11.982147 11.727658 11.736499 12.207722 12.261447 11.513209 12.148353 11.631264
1367610_at 12.431637 12.351093 12.360074 12.348807 12.436567 12.374856 12.453959 12.451021 12.487323 12.531342 12.658835
1367611_at 5.4386134 5.39746 5.409386 5.3133764 5.5650783 5.6540875 5.473291 5.6927757 5.5183268 5.4372873 5.516723
1367612_at 14.064095 14.075682 14.068204 14.063256 14.049367 14.061677 14.044993 14.037997 14.071509 13.877557 13.820599
1367613_at 12.846606 12.91946 12.938707 12.767107 12.770585 12.69725 12.738365 12.92939 12.744557 12.828002 12.548864
1367614_at 7.2731276 7.2464237 7.377978 7.4702597 7.240918 7.111147 6.9384456 7.254392 6.805566 7.19545 7.3007135
1367615_at 4.1863604 4.305522 4.2330184 4.3212337 4.4250216 4.1627164 4.462384 4.3888574 4.2162924 4.6728725 4.5605464
1367616_at 4.617388 4.634573 4.670885 4.8248415 4.4738445 4.566224 4.442388 4.5798397 4.675376 4.6491547 4.7565594
1367617_at 9.1932335 9.309872 9.307307 9.179959 9.315681 9.211573 9.341386 9.422377 9.271452 10.000048 10.716397
1367618_a_at 11.107651 11.179051 11.107667 11.064106 11.178884 11.138164 11.170839 11.171104 11.094511 11.461968 11.436144
1367619_at 12.819283 12.764843 12.8395605 12.978827 12.778512 12.897928 12.777509 12.745972 12.811841 12.576626 12.473647
1367620_at 12.729285 12.704641 12.6525755 12.630428 12.650524 12.653006 12.630418 12.6779375 12.686107 12.775665 12.758301
1367621_at 8.170106 8.119315 8.170722 8.043089 8.128308 8.170357 8.056907 8.172836 8.242144 8.386625 8.128151
1367622_at 12.438904 12.451756 12.385893 12.347748 12.358046 12.354751 12.383029 12.400528 12.39424 12.361258 12.306361
1367623_at 12.105697 12.059923 11.998135 11.974266 11.941574 11.931185 12.082209 11.995857 12.060502 12.043195 12.084604
1367624_at 10.743718 10.58753 11.058033 10.992097 11.413628 10.819352 11.264626 11.047405 11.208975 10.668249 10.961032
1367625_at 13.242933 13.212145 13.277076 13.209291 13.268609 13.210528 13.242136 13.267955 13.260119 13.438011 13.50262
1367626_at 5.2323093 5.1551185 5.064029 5.41225 5.17421 5.190612 5.273588 5.487039 5.315184 5.0859294 5.4353724
1367627_at 8.088043 8.141894 8.344255 8.258492 7.850047 8.102552 8.267553 8.143371 8.1420765 7.9507337 8.064502
1367628_at 6.340547 6.403181 6.519714 6.0568147 6.2270947 5.5377464 6.146441 6.200644 5.8403573 6.261387 5.8450675
1367629_at 12.166239 12.273003 12.088578 12.113213 12.107779 12.075685 12.174158 12.115283 12.143368 12.237814 12.22023
1367630_at 12.44666 12.315323 12.431408 12.333925 12.414596 12.258776 12.423036 12.409177 12.416972 12.48497 12.394341
1367631_at 5.5851145 5.6355906 6.014118 5.914462 5.6040106 6.3770394 6.91263 6.521927 6.684021 7.27312 6.055853
1367632_at 10.388036 10.40015 10.640569 10.467514 10.567506 10.698121 10.618315 10.7808485 10.264167 10.793278 10.391257
1367633_at 10.230984 9.994083 10.336249 10.266251 10.202741 10.408852 10.390011 10.514343 9.97132 10.460183 10.236971
1367634_at 12.584326 12.53994 12.562723 12.500642 12.595347 12.499073 12.670052 12.556827 12.564398 12.788159 12.735583
1367635_at 12.858862 12.934475 12.886152 12.964145 12.94319 12.913108 12.928734 12.894224 12.907849 13.018255 13.104126
1367636_at 7.9494934 7.9581547 7.6901197 7.9274893 7.67132 8.042099 7.958074 7.7445364 7.7069883 8.214499 8.233154
1367637_a_at 10.898233 11.144735 10.978973 10.917137 11.012366 10.959177 10.968281 10.956225 10.984911 11.023434 10.949237
1367638_at 9.578513 9.53093 9.461667 9.494957 9.527706 9.347637 9.495936 9.576124 9.442827 9.365482 9.601441
1367639_a_at 12.746545 12.776333 12.734595 12.793036 12.756262 12.675901 12.752039 12.7294035 12.774179 12.766897 12.794801
1367640_at 12.624698 12.618264 12.636839 12.609604 12.657619 12.5528 12.76307 12.6707945 12.645757 12.955553 13.00166
1367641_at 13.409973 13.491655 13.43039 13.3359375 13.390316 13.324991 13.375754 13.485515 13.34408 13.225447 13.093186
1367642_at 10.898326 10.881343 10.805647 10.817915 10.820636 10.891751 10.86777 10.694355 10.691711 10.740867 10.731961
1367643_at 11.349234 11.56485 11.447854 11.518597 11.4959135 11.503737 11.503264 11.2881155 11.32237 11.385326 12.037986
1367644_at 7.3773417 7.352959 7.2403398 7.7109184 7.5461087 7.393174 7.425608 7.4927216 7.1904087 7.453983 7.185286
1367645_at 12.8789425 12.797796 12.838107 12.732982 12.800157 12.757634 12.864426 12.821004 12.722881 13.077185 13.074339
1367646_at 12.258798 12.251486 12.046747 12.2278 12.238753 12.09114 12.050688 12.030337 12.037588 12.069664 12.206929
1367647_at 14.18018 14.223842 14.211635 14.194813 14.15192 14.202207 14.153534 14.212678 14.172665 14.228245 14.228245
1367648_at 6.296865 6.285528 6.491201 6.8407483 6.5667367 7.1943445 6.20999 6.7813187 6.6041126 10.700571 11.272971
1367649_at 6.355026 6.230588 6.2747827 6.201864 6.338017 6.2799683 6.13893 6.230092 6.481837 6.582031 6.179314
1367650_at 6.7819934 6.5347204 6.50438 6.465352 6.596962 6.4679303 6.5349584 6.4788804 6.3009667 6.591324 5.920774
1367651_at 10.256912 10.235089 10.178022 10.216624 10.124899 10.111832 10.265247 10.209414 10.073931 10.075104 10.338784
1367652_at 9.017691 9.0247965 9.172456 9.484827 9.282189 9.240284 9.223668 8.860965 9.068196 8.111617 7.350058
1367653_a_at 12.351195 12.387024 12.367272 12.188885 12.293721 12.338147 12.225433 12.241561 12.27847 12.307322 12.311062
1367654_at 8.298979 8.579602 8.430259 8.513316 8.641861 8.4581175 8.865741 8.816937 8.854218 9.022792 9.0724
1367655_at 7.8593655 7.7377143 7.8605123 7.9681573 7.8738413 7.6035657 7.7388153 7.203615 7.356399 7.4965525 8.384432
1367656_at 10.780277 10.84005 10.747858 10.676022 10.643699 10.761014 10.745998 10.662696 10.603711 10.585822 10.666668
1367657_at 12.591334 12.481679 12.406706 12.568168 12.379489 12.366178 12.567018 12.516191 12.548474 12.840847 12.841884
1367658_at 6.363449 6.319152 6.3479238 6.252063 6.6117835 6.470117 6.53561 6.5970473 6.2410765 6.326753 6.2840557
1367659_s_at 11.054988 10.947838 10.792075 11.024429 10.693126 11.146756 10.739311 10.9430485 10.426277 10.462246 10.338548
1367660_at 6.305867 6.0642433 6.471758 6.2455907 6.366483 6.2945566 6.250442 6.304407 6.3062525 6.441661 6.117551
1367661_at 6.9024916 6.713009 7.1616077 6.6887054 6.8276296 6.290522 6.689889 6.6783834 6.411439 6.6308494 6.700019
1367662_at 12.551222 12.501782 12.242219 12.440166 12.345517 12.391993 12.345432 12.407154 12.441542 12.3262825 12.19343
1367663_at 11.497616 11.470909 11.597749 11.457478 11.442027 11.428076 11.503784 11.483289 11.314624 11.257657 11.410364
1367664_at 4.2450905 4.172154 4.11208 4.3405895 4.166831 4.421586 4.682731 4.640273 4.4084883 4.348921 4.4446464
1367665_at 4.5844026 4.4222736 4.388348 4.3448954 4.4250903 4.3431754 4.276003 4.3269305 4.4906054 4.4446282 4.6432886
1367666_at 9.8688345 9.744327 9.812717 9.8383665 9.970858 9.87957 9.982129 10.046876 9.971087 9.946113 9.648065
1367667_at 12.125082 12.038435 11.670338 11.410296 11.913695 11.274683 11.95676 12.4191475 11.939949 12.206884 12.370645
1367668_a_at 6.551698 6.7095633 6.5854044 6.886221 6.6284485 6.6530747 6.858242 6.219825 6.4305415 6.155095 6.312164
1367669_a_at 9.850429 9.930834 9.76151 10.00714 9.823271 9.7741585 9.872617 9.923737 9.879238 10.342826 10.619447
1367670_at 10.581947 10.573113 10.552761 10.629141 10.484074 10.367979 10.648779 10.531539 10.728709 10.630646 10.510071
